Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Fadrozole_DESeq_normData
Work Source: Fadrozole_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:42.32
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 278
Total Run Time: 18 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-397014	Muscle contraction	86	92	1	1	1	1	1	1	1	1	1	41	91	4769	0.81411	0.55028	0.55028	1.09	353247	tnnc1a	ENSDARG00000011400		0.138088	0.138088	0.138088		0.138088		0.021984	0.021984	0.021984		0.021984		0.867367	0.867367	0.867367		0.867367										0.138088	0.021984	0.867367	0	1	0															1	353247	ENSDARG00000011400	0.138088	0.138088		0.021984	0.021984		0.867367	0.867367		0.138088	0.021984	0.867367	0						Poly 2,1(1)	5.103931427001952	5.103931427001953	5.103931427001953	5.103931427001953	0.0	5.103931427001953	0.138088	0.138088	0.021984	0.021984	0.867367	0.867367	DOWN	0.0	1.0	0.0	
R-DRE-382551	Transport of small molecules	341	372	7	7	7	7	7	7	7	7	7	35	365	4495	0.98778	0.036615	0.036615	1.88	791185;564842;492334;393932;100136850;100006328;100005108	slc26a1;abcg4a;slc5a11;slc15a4;abcg8;slc13a5b;slc26a6	ENSDARG00000029832;ENSDARG00000061047;ENSDARG00000019932;ENSDARG00000102612;ENSDARG00000063059;ENSDARG00000039999;ENSDARG00000055835		0.38517150000000006	0.431912	0.0888995	0.1939147784515575	0.36682932264823515	0.19024336501622596	0.20183154285714286	0.253842	0.0219656	0.1218617900249685	0.1954100319159466	0.12009788852622558	0.8007308571428571	0.823642	0.284058	0.26427209608812197	0.7461752314333855	0.272398960837366									0.134506;0.548539;0.537332;0.423056;0.531956;0.431912;0.0888995	0.0219656;0.288598;0.285852;0.250237;0.284504;0.253842;0.0278222	0.823642;1.04261;1.01005;0.715227;0.994632;0.734897;0.284058	5	2	5	564842;492334;393932;100136850;100006328	ENSDARG00000061047;ENSDARG00000019932;ENSDARG00000102612;ENSDARG00000063059;ENSDARG00000039999	0.494559	0.531956	0.061602011241517006	0.2726065999999999	0.284504	0.018876061819141178	0.8994831999999999	0.994632	0.16031418897808122	0.548539;0.537332;0.423056;0.531956;0.431912	0.288598;0.285852;0.250237;0.284504;0.253842	1.04261;1.01005;0.715227;0.994632;0.734897	2	791185;100005108	ENSDARG00000029832;ENSDARG00000055835	0.11170274999999999	0.11170274999999999	0.03224866541618435	0.024893899999999997	0.024893899999999997	0.004141241574697144	0.55385	0.55385	0.38154350541976223	0.134506;0.0888995	0.0219656;0.0278222	0.823642;0.284058	0						Linear,5(0.72);Poly 2,2(0.29)	2.578633106141726	18.60902464389801	1.5887736082077026	3.8723371028900146	0.6956740452116745	2.6203598976135254	0.24151742178955768	0.5288255782104422	0.11155506545351611	0.2921080202607696	0.6049553486260351	0.9965063656596791	UP	0.7142857142857143	0.2857142857142857	0.0	
R-DRE-109704	PI3K Cascade	26	31	1	1	1	0	0	0	1	0	0	42	31	4829	0.76523	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-112399	IRS-mediated signalling	26	31	1	1	1	0	0	0	1	0	0	42	31	4829	0.76523	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-190236	Signaling by FGFR	60	64	1	1	1	0	0	0	1	0	0	42	64	4796	0.57448	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-190322	FGFR4 ligand binding and activation	8	10	1	1	1	0	0	0	1	0	0	42	10	4850	0.91748	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	31	36	1	1	1	0	0	0	1	0	0	42	36	4824	0.73279	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2428924	IGF1R signaling cascade	30	35	1	1	1	0	0	0	1	0	0	42	35	4825	0.73917	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2428928	IRS-related events triggered by IGF1R	29	34	1	1	1	0	0	0	1	0	0	42	34	4826	0.74561	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654228	Phospholipase C-mediated cascade; FGFR4	8	10	1	1	1	0	0	0	1	0	0	42	10	4850	0.91748	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654712	FRS-mediated FGFR4 signaling	13	15	1	1	1	0	0	0	1	0	0	42	15	4845	0.87875	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654716	Downstream signaling of activated FGFR4	17	19	1	1	1	0	0	0	1	0	0	42	19	4841	0.84892	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654719	SHC-mediated cascade:FGFR4	12	14	1	1	1	0	0	0	1	0	0	42	14	4846	0.88636	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654720	PI-3K cascade:FGFR4	13	15	1	1	1	0	0	0	1	0	0	42	15	4845	0.87875	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654733	Negative regulation of FGFR4 signaling	22	24	1	1	1	0	0	0	1	0	0	42	24	4836	0.81302	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654743	Signaling by FGFR4	29	31	1	1	1	0	0	0	1	0	0	42	31	4829	0.76523	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5673001	RAF/MAP kinase cascade	148	157	2	2	2	1	1	1	2	1	1	41	156	4704	0.60847	0.74666	1.0	0.64	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467										0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-5683057	MAPK family signaling cascades	170	180	2	2	2	1	1	1	2	1	1	41	179	4681	0.53972	0.79361	1.0	0.56	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467										0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-5684996	MAPK1/MAPK3 signaling	151	161	2	2	2	1	1	1	2	1	1	41	160	4700	0.59623	0.75551	1.0	0.62	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467										0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	57	67	2	2	2	1	1	1	2	1	1	41	66	4794	0.88814	0.44036	0.44036	1.49	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467										0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-74751	Insulin receptor signalling cascade	29	34	1	1	1	0	0	0	1	0	0	42	34	4826	0.74561	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-74752	Signaling by Insulin receptor	41	46	1	1	1	0	0	0	1	0	0	42	46	4814	0.67189	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-194315	Signaling by Rho GTPases	373	394	3	3	1	3	3	3	3	1	1	41	393	4467	0.13723	0.97083	0.25407	0.25	557062	fmnl1a	ENSDARG00000055713		0.377825	0.377825	0.377825		0.377825		0.232772	0.232772	0.232772		0.232772		0.613268	0.613268	0.613268		0.613268										0.377825	0.232772	0.613268	1	0	1	557062	ENSDARG00000055713	0.377825	0.377825		0.232772	0.232772		0.613268	0.613268		0.377825	0.232772	0.613268	0															0						Linear,1(1)	1.7411601543426514	1.7411601543426514	1.7411601543426514	1.7411601543426514	0.0	1.7411601543426514	0.377825	0.377825	0.232772	0.232772	0.613268	0.613268	UP	1.0	0.0	0.0	
R-DRE-195258	RHO GTPase Effectors	165	179	2	2	1	2	2	2	2	1	1	41	178	4682	0.54262	0.79176	1.0	0.56	557062	fmnl1a	ENSDARG00000055713		0.377825	0.377825	0.377825		0.377825		0.232772	0.232772	0.232772		0.232772		0.613268	0.613268	0.613268		0.613268										0.377825	0.232772	0.613268	1	0	1	557062	ENSDARG00000055713	0.377825	0.377825		0.232772	0.232772		0.613268	0.613268		0.377825	0.232772	0.613268	0															0						Linear,1(1)	1.7411601543426514	1.7411601543426514	1.7411601543426514	1.7411601543426514	0.0	1.7411601543426514	0.377825	0.377825	0.232772	0.232772	0.613268	0.613268	UP	1.0	0.0	0.0	
R-DRE-5663220	RHO GTPases Activate Formins	79	79	1	1	1	1	1	1	1	1	1	41	78	4782	0.85362	0.49605	0.49605	1.27	557062	fmnl1a	ENSDARG00000055713		0.377825	0.377825	0.377825		0.377825		0.232772	0.232772	0.232772		0.232772		0.613268	0.613268	0.613268		0.613268										0.377825	0.232772	0.613268	1	0	1	557062	ENSDARG00000055713	0.377825	0.377825		0.232772	0.232772		0.613268	0.613268		0.377825	0.232772	0.613268	0															0						Linear,1(1)	1.7411601543426514	1.7411601543426514	1.7411601543426514	1.7411601543426514	0.0	1.7411601543426514	0.377825	0.377825	0.232772	0.232772	0.613268	0.613268	UP	1.0	0.0	0.0	
R-DRE-68877	Mitotic Prometaphase	117	119	1	1	1	0	0	0	1	0	0	42	119	4741	0.35467	1.0	0.62618	0.0																																		0	0	0															0															0																							
R-DRE-68886	M Phase	233	252	1	1	1	0	0	0	1	0	0	42	252	4608	0.10794	1.0	0.27545	0.0																																		0	0	0															0															0																							
R-DRE-69620	Cell Cycle Checkpoints	175	187	2	1	0	2	2	1	2	0	0	42	187	4673	0.19387	1.0	0.40853	0.0																																		0	0	0															0															0																							
R-DRE-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	382	403	3	3	1	3	3	3	3	1	1	41	402	4458	0.12861	0.97319	0.25514	0.25	557062	fmnl1a	ENSDARG00000055713		0.377825	0.377825	0.377825		0.377825		0.232772	0.232772	0.232772		0.232772		0.613268	0.613268	0.613268		0.613268										0.377825	0.232772	0.613268	1	0	1	557062	ENSDARG00000055713	0.377825	0.377825		0.232772	0.232772		0.613268	0.613268		0.377825	0.232772	0.613268	0															0						Linear,1(1)	1.7411601543426514	1.7411601543426514	1.7411601543426514	1.7411601543426514	0.0	1.7411601543426514	0.377825	0.377825	0.232772	0.232772	0.613268	0.613268	UP	1.0	0.0	0.0	
R-DRE-446203	Asparagine N-linked glycosylation	155	160	2	2	2	2	2	2	2	2	2	40	158	4702	0.84372	0.40072	0.40072	1.25	553356;101884611	sec16b;areg	ENSDARG00000099554;ENSDARG00000076853		0.08206415	0.08206415	0.0736326	0.011924012361826875	0.08528651195171208	0.011018840125408796	0.027933899999999998	0.027933899999999998	0.027717	3.067429216788037E-4	0.027851005359355474	2.8345754021490556E-4	0.24403199999999997	0.24403199999999997	0.192597	0.07274007458066029	0.2636893805511811	0.06721825071907264									0.0736326;0.0904957	0.0281508;0.027717	0.192597;0.295467	0	2	0															2	553356;101884611	ENSDARG00000099554;ENSDARG00000076853	0.08206415	0.08206415	0.011924012361826875	0.027933899999999998	0.027933899999999998	3.067429216788037E-4	0.24403199999999997	0.24403199999999997	0.07274007458066029	0.0736326;0.0904957	0.0281508;0.027717	0.192597;0.295467	0						Poly 2,2(1)	2.1316575776776787	4.334736585617065	1.775550365447998	2.5591862201690674	0.5541142268541843	2.1673682928085327	0.06553831200000002	0.09858998799999999	0.027508775999999995	0.028359024	0.1432194	0.34484459999999995	DOWN	0.0	1.0	0.0	
R-DRE-948021	Transport to the Golgi and subsequent modification	101	104	2	2	2	2	2	2	2	2	2	40	102	4758	0.94134	0.2236	0.2236	1.92	553356;101884611	sec16b;areg	ENSDARG00000099554;ENSDARG00000076853		0.08206415	0.08206415	0.0736326	0.011924012361826875	0.08528651195171208	0.011018840125408796	0.027933899999999998	0.027933899999999998	0.027717	3.067429216788037E-4	0.027851005359355474	2.8345754021490556E-4	0.24403199999999997	0.24403199999999997	0.192597	0.07274007458066029	0.2636893805511811	0.06721825071907264									0.0736326;0.0904957	0.0281508;0.027717	0.192597;0.295467	0	2	0															2	553356;101884611	ENSDARG00000099554;ENSDARG00000076853	0.08206415	0.08206415	0.011924012361826875	0.027933899999999998	0.027933899999999998	3.067429216788037E-4	0.24403199999999997	0.24403199999999997	0.07274007458066029	0.0736326;0.0904957	0.0281508;0.027717	0.192597;0.295467	0						Poly 2,2(1)	2.1316575776776787	4.334736585617065	1.775550365447998	2.5591862201690674	0.5541142268541843	2.1673682928085327	0.06553831200000002	0.09858998799999999	0.027508775999999995	0.028359024	0.1432194	0.34484459999999995	DOWN	0.0	1.0	0.0	
R-DRE-199977	ER to Golgi Anterograde Transport	81	82	2	2	2	2	2	2	2	2	2	40	80	4780	0.96756	0.15533	0.15533	2.44	553356;101884611	sec16b;areg	ENSDARG00000099554;ENSDARG00000076853		0.08206415	0.08206415	0.0736326	0.011924012361826875	0.08528651195171208	0.011018840125408796	0.027933899999999998	0.027933899999999998	0.027717	3.067429216788037E-4	0.027851005359355474	2.8345754021490556E-4	0.24403199999999997	0.24403199999999997	0.192597	0.07274007458066029	0.2636893805511811	0.06721825071907264									0.0736326;0.0904957	0.0281508;0.027717	0.192597;0.295467	0	2	0															2	553356;101884611	ENSDARG00000099554;ENSDARG00000076853	0.08206415	0.08206415	0.011924012361826875	0.027933899999999998	0.027933899999999998	3.067429216788037E-4	0.24403199999999997	0.24403199999999997	0.07274007458066029	0.0736326;0.0904957	0.0281508;0.027717	0.192597;0.295467	0						Poly 2,2(1)	2.1316575776776787	4.334736585617065	1.775550365447998	2.5591862201690674	0.5541142268541843	2.1673682928085327	0.06553831200000002	0.09858998799999999	0.027508775999999995	0.028359024	0.1432194	0.34484459999999995	DOWN	0.0	1.0	0.0	
R-DRE-204005	COPII-mediated vesicle transport	42	42	2	2	2	2	2	2	2	2	2	40	40	4820	0.99468	0.049727	0.049727	4.76	553356;101884611	sec16b;areg	ENSDARG00000099554;ENSDARG00000076853		0.08206415	0.08206415	0.0736326	0.011924012361826875	0.08528651195171208	0.011018840125408796	0.027933899999999998	0.027933899999999998	0.027717	3.067429216788037E-4	0.027851005359355474	2.8345754021490556E-4	0.24403199999999997	0.24403199999999997	0.192597	0.07274007458066029	0.2636893805511811	0.06721825071907264									0.0736326;0.0904957	0.0281508;0.027717	0.192597;0.295467	0	2	0															2	553356;101884611	ENSDARG00000099554;ENSDARG00000076853	0.08206415	0.08206415	0.011924012361826875	0.027933899999999998	0.027933899999999998	3.067429216788037E-4	0.24403199999999997	0.24403199999999997	0.07274007458066029	0.0736326;0.0904957	0.0281508;0.027717	0.192597;0.295467	0						Poly 2,2(1)	2.1316575776776787	4.334736585617065	1.775550365447998	2.5591862201690674	0.5541142268541843	2.1673682928085327	0.06553831200000002	0.09858998799999999	0.027508775999999995	0.028359024	0.1432194	0.34484459999999995	DOWN	0.0	1.0	0.0	
R-DRE-5694530	Cargo concentration in the ER	21	21	1	1	1	1	1	1	1	1	1	41	20	4840	0.98642	0.16563	0.16563	4.76	101884611	areg	ENSDARG00000076853		0.0904957	0.0904957	0.0904957		0.0904957		0.027717	0.027717	0.027717		0.027717		0.295467	0.295467	0.295467		0.295467										0.0904957	0.027717	0.295467	0	1	0															1	101884611	ENSDARG00000076853	0.0904957	0.0904957		0.027717	0.027717		0.295467	0.295467		0.0904957	0.027717	0.295467	0						Poly 2,1(1)	1.775550365447998	1.775550365447998	1.775550365447998	1.775550365447998	0.0	1.775550365447998	0.0904957	0.0904957	0.027717	0.027717	0.295467	0.295467	DOWN	0.0	1.0	0.0	
R-DRE-9012999	RHO GTPase cycle	245	252	3	3	1	3	3	3	3	1	1	41	251	4609	0.35581	0.89206	0.72333	0.4	557062	fmnl1a	ENSDARG00000055713		0.377825	0.377825	0.377825		0.377825		0.232772	0.232772	0.232772		0.232772		0.613268	0.613268	0.613268		0.613268										0.377825	0.232772	0.613268	1	0	1	557062	ENSDARG00000055713	0.377825	0.377825		0.232772	0.232772		0.613268	0.613268		0.377825	0.232772	0.613268	0															0						Linear,1(1)	1.7411601543426514	1.7411601543426514	1.7411601543426514	1.7411601543426514	0.0	1.7411601543426514	0.377825	0.377825	0.232772	0.232772	0.613268	0.613268	UP	1.0	0.0	0.0	
R-DRE-1630316	Glycosaminoglycan metabolism	72	78	2	2	1	2	2	2	2	1	1	41	77	4783	0.85658	0.49162	0.49162	1.28	791185	slc26a1	ENSDARG00000029832		0.134506	0.134506	0.134506		0.134506		0.0219656	0.0219656	0.0219656		0.0219656		0.823642	0.823642	0.823642		0.823642										0.134506	0.0219656	0.823642	0	1	0															1	791185	ENSDARG00000029832	0.134506	0.134506		0.0219656	0.0219656		0.823642	0.823642		0.134506	0.0219656	0.823642	0						Poly 2,1(1)	1.5887736082077026	1.5887736082077026	1.5887736082077026	1.5887736082077026	0.0	1.5887736082077026	0.134506	0.134506	0.0219656	0.0219656	0.823642	0.823642	DOWN	0.0	1.0	0.0	
R-DRE-71387	Metabolism of carbohydrates	137	148	3	3	2	3	3	3	3	2	2	40	146	4714	0.86773	0.36364	0.36364	1.35	795332;791185	slc25a1b;slc26a1	ENSDARG00000076381;ENSDARG00000029832		0.28732	0.28732	0.134506	0.21611163132048217	0.31169914332206616	0.21334374125754038	0.13913279999999997	0.13913279999999997	0.0219656	0.16569944330528089	0.15782503998746963	0.16357721675154419	0.7897339999999999	0.7897339999999999	0.755826	0.04795315347294825	0.7843244956891081	0.04733898450770818									0.440134;0.134506	0.2563;0.0219656	0.755826;0.823642	1	1	1	795332	ENSDARG00000076381	0.440134	0.440134		0.2563	0.2563		0.755826	0.755826		0.440134	0.2563	0.755826	1	791185	ENSDARG00000029832	0.134506	0.134506		0.0219656	0.0219656		0.823642	0.823642		0.134506	0.0219656	0.823642	0						Linear,1(0.5);Poly 2,1(0.5)	2.0353620111263453	4.196255564689636	1.5887736082077026	2.6074819564819336	0.7203355811160559	2.098127782344818	-0.012195439999999946	0.58683544	-0.09051491199999995	0.36878051199999995	0.7232743199999999	0.85619368	CONFLICT	0.5	0.5	0.0	
R-DRE-5693532	DNA Double-Strand Break Repair	81	90	2	1	0	2	2	1	2	0	0	42	90	4770	0.45768	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5693538	Homology Directed Repair	64	73	2	1	0	2	2	1	2	0	0	42	73	4787	0.53108	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	35	42	1	0	0	1	1	0	1	0	0	42	42	4818	0.69564	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	59	68	2	1	0	2	2	1	2	0	0	42	68	4792	0.55478	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5693571	Nonhomologous End-Joining (NHEJ)	26	33	1	0	0	1	1	0	1	0	0	42	33	4827	0.75209	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5693606	DNA Double Strand Break Response	35	42	1	0	0	1	1	0	1	0	0	42	42	4818	0.69564	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5693607	Processing of DNA double-strand break ends	40	49	2	1	0	2	2	1	2	0	0	42	49	4811	0.6546	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-69473	G2/M DNA damage checkpoint	48	56	2	1	0	2	2	1	2	0	0	42	56	4804	0.61594	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-69481	G2/M Checkpoints	95	106	2	1	0	2	2	1	2	0	0	42	106	4754	0.3977	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-73894	DNA Repair	168	177	2	1	0	2	2	1	2	0	0	42	177	4683	0.21199	1.0	0.40443	0.0																																		0	0	0															0															0																							
R-DRE-5685938	HDR through Single Strand Annealing (SSA)	22	23	2	1	0	2	2	1	2	0	0	42	23	4837	0.82008	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-71291	Metabolism of amino acids and derivatives	145	156	3	3	3	2	2	2	3	2	2	40	154	4706	0.85188	0.38846	0.38846	1.28	570368;563642	arg1;sdsl	ENSDARG00000057429;ENSDARG00000074698		0.453257	0.453257	0.439117	0.019996979771954387	0.46394213018113856	0.013097144193463145	0.260785	0.260785	0.255789	0.007065410957615618	0.26456031190841356	0.004627534115317809	0.7878965	0.7878965	0.753839	0.04816457840052362	0.8136326259649312	0.031545685174591165									0.467397;0.439117	0.265781;0.255789	0.821954;0.753839	2	0	2	570368;563642	ENSDARG00000057429;ENSDARG00000074698	0.453257	0.453257	0.019996979771954387	0.260785	0.260785	0.007065410957615618	0.7878965	0.7878965	0.04816457840052362	0.467397;0.439117	0.265781;0.255789	0.821954;0.753839	0															0						Linear,2(1)	2.9711530966434294	6.144441843032837	2.2906899452209473	3.8537518978118896	1.1052517060917413	3.0722209215164185	0.4255426	0.48097140000000005	0.25099284	0.27057716	0.7211438000000001	0.8546491999999999	UP	1.0	0.0	0.0	
R-DRE-390247	Beta-oxidation of very long chain fatty acids	9	9	1	1	1	1	1	1	1	1	1	41	8	4852	0.99752	0.07458	0.07458	11.11	431754	acaa1	ENSDARG00000004687		0.341909	0.341909	0.341909		0.341909		0.217113	0.217113	0.217113		0.217113		0.538437	0.538437	0.538437		0.538437		0.0	0.341909	0.0	0.341909	0.217113	0.217113	0.538437	0.538437	0.341909	0.217113	0.538437	1	0	1	431754	ENSDARG00000004687	0.341909	0.341909		0.217113	0.217113		0.538437	0.538437		0.341909	0.217113	0.538437	0															0						Linear,1(1)	1.5846127271652222	1.5846127271652222	1.5846127271652222	1.5846127271652222	0.0	1.5846127271652222	0.341909	0.341909	0.217113	0.217113	0.538437	0.538437	UP	1.0	0.0	0.0	
R-DRE-390918	Peroxisomal lipid metabolism	17	17	1	1	1	1	1	1	1	1	1	41	16	4844	0.99102	0.13629	0.13629	5.88	431754	acaa1	ENSDARG00000004687		0.341909	0.341909	0.341909		0.341909		0.217113	0.217113	0.217113		0.217113		0.538437	0.538437	0.538437		0.538437		0.0	0.341909			0.217113		0.538437		0.341909	0.217113	0.538437	1	0	1	431754	ENSDARG00000004687	0.341909	0.341909		0.217113	0.217113		0.538437	0.538437		0.341909	0.217113	0.538437	0															0						Linear,1(1)	1.5846127271652222	1.5846127271652222	1.5846127271652222	1.5846127271652222	0.0	1.5846127271652222	0.341909	0.341909	0.217113	0.217113	0.538437	0.538437	UP	1.0	0.0	0.0	
