ENSDARG00000041083	Linear		558452	anpepa	1.09532	0.665846	1.8018	0.5629553644967433	-64.07982200192991	134.15964400385982	-1	1.6450050011564235	true	315.891	-39.6838		
ENSDARG00000041433	Linear		562950	si:dkey-7c18.24	0.911432	0.58326	1.42425	0.08239038836528545	-100.0329220019299	206.0658440038598	1	1.5626513047354524	true	1565.45	524.04		
ENSDARG00000041540	Linear		791732	sult1st2	0.890935	0.573257	1.38466	0.9520238257521652	-48.95952200192991	103.91904400385982	-1	1.5541633159298536	true	99.9257	-17.8045		
ENSDARG00000041569	Exp 3		566132	ces2a	2.49318	4.39831E-5	141326.0	0.2979243552790728	-99.58192200192991	207.16384400385982	-1	56684.95399369303	true	-1.0	4359.31	0.325513	10.4677		
ENSDARG00000041617	Linear		436789	nme5	1.60869	0.835193	3.09854	0.29163310246887886	-28.170022001929908	62.340044003859816	1	1.926129649075124	true	16.4305	2.46596		
ENSDARG00000041645	Linear		100006972	sb:cb37	1.14665	0.686741	1.91457	0.9384602622094776	-76.09342200192991	158.18684400385982	-1	1.669697891927233	true	524.011	-84.4405		
ENSDARG00000041685	Linear		100006782	si:dkey-105h12.2	1.08953	0.663477	1.78919	0.24323746101080745	-65.16722200192991	136.33444400385983	-1	1.642151875649043	true	272.557	-42.8941		
ENSDARG00000041797	Linear		492358	cx28.9	1.00915	0.628724	1.61977	0.8625244019521185	-70.79252200192991	147.58504400385982	-1	1.605076313294864	true	453.818	-67.3828		
ENSDARG00000041926	Linear		100000823	dlg4a	2.40602	0.957113	6.04834	0.16016097395136275	-45.326022001929914	96.65204400385983	-1	2.5138306553144716	true	55.0174	-5.1746		
ENSDARG00000042000	Linear		566836	si:ch211-63o20.7	0.789094	0.521274	1.19451	0.8520006975591642	-30.80002200192991	67.60004400385982	1	1.513779701270349	true	21.371	5.99067		
ENSDARG00000042124	Linear		402865	si:dkey-4e7.3	1.00537	0.627059	1.61191	0.45072797237334006	-58.33282200192991	122.66564400385982	-1	1.603310055353643	true	278.326	-29.4738		
ENSDARG00000042379	Linear		449773	tmem120a	1.45002	0.791829	2.6553	0.39208794856951135	-49.95612200192991	105.91224400385983	-1	1.831228712259844	true	102.929	-11.6912		
ENSDARG00000042667	Linear		117508	klf2a	1.4718	0.798084	2.71423	0.8748491719458504	-76.87162200192991	159.74324400385981	1	1.844166779436751	true	320.716	69.2892		
ENSDARG00000042727	Linear		641427	exo5	1.40515	0.778363	2.53668	0.564228390698875	-40.623122001929914	87.24624400385983	1	1.8052630970382713	true	43.5169	6.47572		
ENSDARG00000042920	Linear		571461	sult3st3	1.07656	0.657984	1.76143	0.5938871751702633	-38.17132200192991	82.34264400385982	-1	1.6361492072755568	true	51.8268	-7.1777		
ENSDARG00000042953	Linear		492484	cyp2n13	0.743709	0.496768	1.1134	0.5095008059739056	-77.45952200192991	160.91904400385982	-1	1.4970952235248647	true	944.853	-142.604		
ENSDARG00000042982	Linear		100034366	cyp2p8	0.593654	0.410321	0.8589	0.9349468849595939	-61.313622001929915	128.62724400385983	-1	1.4468038438198387	true	402.152	-60.8878		
ENSDARG00000043004	Linear		572032	si:dkeyp-117h8.4	1.36909	0.766984	2.44385	0.8839664684607923	-36.28112200192991	78.56224400385982	1	1.7850307177203173	true	20.1845	4.97585		
ENSDARG00000043241	Hill		553266	arrb1	0.00283073	4.29625E-5	0.186512	0.995695921133189	-41.06202200192991	92.12404400385982	-1	65.88839103869654	0	63.7136	-22.5508	14.6277	0.00289756	true	
ENSDARG00000043279	Linear		436844	aqp12	0.989796	0.620057	1.58001	0.3443714480625869	-53.17182200192991	112.34364400385982	-1	1.5962984048240727	true	162.777	-21.2221		
ENSDARG00000043322	Linear		561076	gsx2	2.31531	0.949516	5.64569	0.034130009995624655	-40.95152200192991	87.90304400385982	1	2.438410727149411	true	51.8895	4.01709		
ENSDARG00000043403	Linear		564675	paox1	1.26002	0.729144	2.17742	0.3100047353532559	-36.47112200192991	78.94224400385983	1	1.7280811472082331	true	31.734	5.47548		
ENSDARG00000043518	Linear		557525	si:dkey-239i20.2	1.12147	0.676482	1.85916	0.11144492482515311	-43.27072200192991	92.54144400385982	-1	1.6577972510724601	true	76.6353	-9.68017		
ENSDARG00000043719	Linear		494039	c3a.6	1.22021	0.715045	2.08225	0.7786675841646336	-72.33702200192991	150.67404400385982	-1	1.7064800117475123	true	339.726	-61.772		
ENSDARG00000043720	Linear		406695	cdc45	1.35856	0.763357	2.41784	0.4359955111102176	-41.90232200192991	89.80464400385982	1	1.77971774674235	true	42.8568	7.2941		
ENSDARG00000043729	Linear		791783	plac8.1	1.22841	0.718046	2.10152	0.6791350334230979	-82.30802200192991	170.61604400385983	-1	1.7107678338156609	true	916.282	-119.281		
ENSDARG00000043972	Linear		393100	ppp2r3c	143.064	4.54526	4502.98	0.002298928738217576	-60.05792200192991	126.11584400385982	-1	31.475427148281945	true	181.793	-0.232369		
ENSDARG00000043997	Linear		431734	cyp2x8	0.998582	0.624063	1.59786	0.2945777158134514	-49.61192200192991	105.22384400385982	-1	1.6001301150685106	true	99.7842	-16.5914		
ENSDARG00000044512	Linear		407683	ca4c	1.25443	0.727509	2.16297	0.23716124197473187	-44.492322001929914	94.98464400385983	1	1.7242810741860237	true	38.1298	9.38844		
ENSDARG00000044528	Linear		793301	slc15a1b	0.622532	0.427606	0.906316	0.20929514645869274	-78.9362220019299	163.8724440038598	-1	1.455854220941708	true	979.093	-187.987		
ENSDARG00000044685	Linear		403010	nr0b2a	1.08071	0.659817	1.77007	0.7763981958197294	-56.793522001929915	119.58704400385983	-1	1.6378935371474213	true	136.414	-24.745		
ENSDARG00000045038	Linear		572368	tekt3	1.34425	0.757528	2.38539	0.22242613696451052	-25.22792200192991	56.45584400385982	1	1.7745218658584236	true	15.1197	2.42547		
ENSDARG00000045143	Linear		405772	hbbe2	0.998461	0.623931	1.59781	0.44363679155463065	-91.11192200192991	188.22384400385982	1	1.600274709863751	true	1225.81	263.929		
ENSDARG00000045299	Power		793799	vmo1b	2.80253	6.43259E-5	122099.0	0.027624661012728535	-57.986622001929916	123.97324400385983	-1	43567.67647246288	164.844	-4.14636E-7	17.5267	true		
ENSDARG00000045411	Linear		393147	acad11	1.00514	0.626892	1.61161	0.03426305517039019	-52.469922001929916	110.93984400385983	-1	1.6033702774959642	true	169.406	-19.9428		
ENSDARG00000045516	Linear		406280	itih2	0.879041	0.567384	1.36189	0.04733182833193228	-75.31992200192991	156.63984400385982	-1	1.54928760768721	true	794.79	-104.611		
ENSDARG00000045561	Linear		450028	dram1	2.99769	0.97548	9.21201	0.001268407773219793	-29.97932200192991	65.95864400385982	-1	3.0730409644482717	true	11.1161	-1.49299		
ENSDARG00000045592	Linear		492493	tnni2a.1	1.43203	0.786132	2.60861	0.45619370799678716	-61.27732200192992	128.55464400385983	-1	1.8216151994830383	true	180.093	-25.1803		
ENSDARG00000045853	Linear		555714	rad51ap1	1.28867	0.740141	2.24373	0.6544118191731232	-34.53182200192991	75.06364400385982	1	1.7411141931064484	true	25.8007	4.70446		
ENSDARG00000046142	Linear		100000463	asgrl1	0.818288	0.536544	1.24798	0.09796133090215797	-46.56752200192991	99.13504400385982	-1	1.5251088447545773	true	119.963	-16.5278		
ENSDARG00000051876	Linear		564412	ush1c	1.08072	0.659687	1.77047	0.8510928029666284	-58.95712200192992	123.91424400385984	-1	1.6382314643156526	true	214.657	-28.584		
ENSDARG00000051940	Linear		553952;791613;100006320;100384900	ugt2a4;ugt2a4;ugt2a4;ugt2a4	0.77043	0.511282	1.16093	0.23617529009475702	-57.448622001929905	120.89724400385981	-1	1.5068592283710358	true	285.662	-36.2599		
ENSDARG00000051989	Linear		100001485	tmem187	0.98515	0.617791	1.57095	0.08509324424416442	-32.70172200192991	71.40344400385982	-1	1.594633136449058	true	42.7963	-5.44705		
ENSDARG00000052027	Linear		101883387	tspan1	1.07798	0.658505	1.76468	0.09957119337220788	-30.217522001929915	66.43504400385983	1	1.6370111084957593	true	14.093	4.2182		
ENSDARG00000052037	Linear		553197	trim35-1	1.97885	0.910963	4.2986	0.0075480094678991305	-37.59232200192991	81.18464400385982	1	2.172261661560349	true	23.8397	3.75706		
ENSDARG00000052099	Linear		436603	agxta	0.73179	0.490228	1.09238	0.3718947308095125	-67.40762200192991	140.81524400385982	-1	1.4927543918340038	true	519.378	-74.1509		
ENSDARG00000052207	Linear		565074	c3a.3	1.22342	0.716215	2.08982	0.3324631158776392	-75.22072200192991	156.44144400385983	-1	1.708174221427923	true	419.021	-74.669		
ENSDARG00000052222	Linear		565976	rasd2	1.4291	0.786066	2.59817	0.03234300947726754	-26.668722001929915	59.33744400385983	1	1.81804072431577	true	17.7254	2.51148		
ENSDARG00000052332	Linear				1.76257	0.872176	3.56197	0.33450316630505206	-19.699522001929914	45.39904400385983	1	2.0208879859111004	true	7.50106	1.27958		
ENSDARG00000052336	Linear		558261	ociad2	0.742363	0.49616	1.11074	0.8796757350935989	-33.19112200192991	72.38224400385982	-1	1.4962169461464043	true	51.0169	-7.46824		
ENSDARG00000052578	Linear		574001	c6ast4	1.25394	0.727333	2.16182	0.741468665191308	-68.98592200192991	143.97184400385981	-1	1.7240246214594965	true	316.725	-48.0754		
ENSDARG00000053405	Linear		570613	sord	1.20347	0.708783	2.04343	0.16317624557500066	-56.41502200192991	118.83004400385983	-1	1.6979385792266461	true	181.052	-21.667		
ENSDARG00000053620	Linear		100134974	ebi3	0.861226	0.558564	1.32789	0.24345997226353633	-50.83742200192991	107.67484400385982	-1	1.5418573341640351	true	128.645	-20.8752		
ENSDARG00000053828	Hill		569134	ubxn11	0.00208226	8.80672E-5	0.0492328	0.30454888023584437	-20.429222001929908	50.858444003859816	1	23.643990043966426	0	4.51126	6.01988	1.0	0.00321172	true	
ENSDARG00000053853	Linear		406537	slc13a2	1.16487	0.693935	1.95539	0.8807035916356426	-97.39892200192992	200.79784400385984	-1	1.6786442534243122	true	2228.17	-344.001		
ENSDARG00000053929	Linear		100884131	opn4b	1.34196	0.75729	2.37804	0.41123766260769956	-34.762022001929914	75.52404400385983	-1	1.77205561937963	true	33.1538	-4.5875		
ENSDARG00000053973	Linear		569489	fetub	0.893502	0.574546	1.38953	0.07820671230982779	-123.21692200192992	252.43384400385983	-1	1.555144409673029	true	15679.9	-2507.5		
ENSDARG00000054036	Linear		568879	rnf34b	1.1775	0.699119	1.98322	0.3847997204120148	-34.81032200192991	75.62064400385982	-1	1.6842626219570629	true	46.7638	-5.2451		
ENSDARG00000054319	Linear		560273	oxct1b	1.05245	0.647727	1.71004	0.23259869392632326	-73.27812200192992	152.55624400385983	-1	1.6248357718606758	true	447.653	-76.2556		
ENSDARG00000054534	Linear		100536873	acot12	1.15591	0.690439	1.93518	0.4479632889293653	-53.863722001929915	113.72744400385983	-1	1.674166725807783	true	118.823	-19.0302		
ENSDARG00000054754	Hill		553162	hs6st1a	2.15848E-4	1.41459E-23	3.29357E15	0.7396876095525782	-41.96632200192991	93.93264400385982	-1	1.5258696866229793E19	0	316.604	-255.854	16.2711	2.62876E-4	true	
ENSDARG00000054837	Linear		664693	zgc:136870	1.04155	0.643199	1.6866	0.8515229150010741	-37.72022200192991	81.44044400385982	-1	1.619327766367796	true	58.0616	-7.19921		
ENSDARG00000054878	Linear		566454	six2b	0.831303	0.543336	1.27189	0.5912101331282167	-40.02762200192991	86.05524400385983	1	1.5299980122796943	true	58.9498	10.5199		
ENSDARG00000055036	Linear		553614	itih3a	0.925461	0.589941	1.4518	0.06462334924992363	-55.502122001929905	117.00424400385981	-1	1.5687348395856533	true	169.397	-26.5122		
ENSDARG00000055138	Linear		553618	zgc:110410	1.23474	0.720519	2.11594	0.2950831057282354	-43.821522001929914	93.64304400385983	-1	1.7136813879994837	true	48.6278	-9.12097		
ENSDARG00000055185	Linear		436645	tm4sf5	0.78777	0.520528	1.19221	0.8456363410304479	-52.41742200192991	110.83484400385981	-1	1.5134056189100298	true	184.754	-25.3568		
ENSDARG00000055240	Power		560486	xdh	2.78084	6.16048E-4	12552.8	0.20756160449926542	-58.261022001929916	124.52204400385983	-1	4513.998909175908	266.162	-3.38498E-7	17.8761	true		
ENSDARG00000055294	Exp 3		30303	atoh1a	2.44585	8.70011E-6	687600.0	0.6034873576637563	-28.77222200192991	65.54444400385982	1	281128.6294081339	true	1.0	31.6463	0.308481	7.44915		
ENSDARG00000055388	Linear		553699	vtna	0.770303	0.511181	1.16078	0.12243508947397141	-54.660922001929904	115.32184400385981	-1	1.506908511857835	true	181.026	-30.1152		
ENSDARG00000055591	Linear		558601	pipox	1.50945	0.808762	2.81719	0.2919192168333423	-43.70442200192991	93.40884400385983	-1	1.866371070846553	true	70.4467	-7.40297		
ENSDARG00000055705	Linear		327320	f5	0.793788	0.523758	1.20303	0.4228747513673118	-62.566322001929905	131.1326440038598	-1	1.5155625307871194	true	298.815	-49.5028		
ENSDARG00000056226	Linear		553700	creb3l3a	0.708616	0.477496	1.05161	0.3015521245349604	-36.726922001929914	79.45384400385983	-1	1.4840249970680384	true	56.6826	-9.90367		
ENSDARG00000056314	Linear		100006972	sb:cb37	0.841769	0.548675	1.29143	0.1748538781248391	-73.4199220019299	152.8398440038598	-1	1.5341850822435867	true	623.77	-96.2461		
ENSDARG00000056572	Hill		100007978	nrsn1l	0.00243555	1.91667E-11	309490.0	0.8876375290001484	-38.25092200192991	86.50184400385982	-1	1.2707195291834274E8	0	66.2682	-20.6438	11.5341	0.00254461	true	
ENSDARG00000056744	Linear		403061	ela2	1.23812	0.7216	2.12437	0.6105924130512393	-86.41292200192991	178.82584400385983	-1	1.7157982261640798	true	796.312	-155.594		
ENSDARG00000056765	Linear		334304	ela2l	1.24006	0.722328	2.12889	0.7650196183415434	-101.16892200192991	208.33784400385983	-1	1.7167547153093885	true	2256.13	-415.475		
ENSDARG00000056781	Linear		100147904	zanl	1.25002	0.725967	2.15238	0.5604562656987325	-101.4679220019299	208.9358440038598	-1	1.7218689003770142	true	3415.07	-420.481		
ENSDARG00000056909	Linear				1.07519	0.65727	1.75883	0.9352832564795641	-45.83892200192991	97.67784400385982	-1	1.6358421957490834	true	67.3476	-11.9824		
ENSDARG00000058200	Linear		559936	plcxd2	3.67924	0.93832	14.4267	0.011318799990368111	-30.848722001929914	67.69744400385983	-1	3.9210930173075282	true	21.8817	-1.28901		
ENSDARG00000058445	Linear		678514	zgc:136472	1.08658	0.662372	1.78248	0.9464079595199678	-54.58282200192991	115.16564400385982	-1	1.6404376996612178	true	138.98	-21.2386		
ENSDARG00000058462	Linear		100009654	zgc:158846	0.885922	0.570807	1.375	0.9418901044602046	-90.54292200192991	187.08584400385982	-1	1.552051744284846	true	2183.94	-286.377		
ENSDARG00000058782	Linear		100536324	si:ch73-242m19.1	1.51237	0.809734	2.82469	0.08202763165912597	-27.37582200192991	60.75164400385982	1	1.867736812335903	true	10.8274	2.48776		
ENSDARG00000058958	Linear		103908634	trim35-7	1.77207	0.871748	3.60224	0.07473630064187364	-19.67522200192991	45.35044400385982	1	2.032777821113441	true	7.16012	1.27065		
ENSDARG00000059073	Linear		30212	gsc	1.25957	0.728852	2.17672	0.332596993420597	-35.81482200192991	77.62964400385982	1	1.7281560591176262	true	32.7006	5.24297		
ENSDARG00000059227	Linear		554095	fabp1b.1	0.754229	0.502528	1.132	0.9546792210087132	-93.73992200192991	193.47984400385982	-1	1.5008696032857871	true	3204.19	-416.291		
ENSDARG00000059700	Linear		556522	agmat	0.901328	0.578322	1.40474	0.21021253358251413	-46.51452200192991	99.02904400385982	-1	1.5585227606765781	true	111.706	-14.9521		
ENSDARG00000059729	Linear		558964	sec14l8	1.0631	0.65231	1.7326	0.36117153992682205	-59.29982200192991	124.59964400385982	-1	1.6297465928776196	true	216.085	-29.7291		
ENSDARG00000059956	Linear		767734	ptk6b	1.03015	0.638001	1.66332	0.6567172184502981	-47.51492200192991	101.02984400385982	-1	1.6146526416102793	true	108.556	-13.9846		
ENSDARG00000060096	Linear		562628	tbc1d10ab	1.7073	0.859087	3.39297	0.16889147065780108	-36.528522001929915	79.05704400385983	-1	1.9873423762668971	true	36.0263	-4.05651		
ENSDARG00000060671	Linear		559107	lct	1.11931	0.675746	1.85402	0.8563424740379175	-74.84732200192991	155.69464400385982	-1	1.656406401221761	true	414.322	-79.608		
ENSDARG00000060756	Linear		799085	abhd6a	0.911903	0.583393	1.4254	0.3398423494586177	-33.32272200192991	72.64544400385982	-1	1.563102402668527	true	43.2259	-6.1333		
ENSDARG00000060879	Linear		571287	slc28a1	0.914151	0.584555	1.42959	0.1267248596252719	-60.05922200192991	126.11844400385982	-1	1.5638408704056932	true	173.205	-36.3686		
ENSDARG00000061011	Linear		557886	hlfb	2.64632	0.970039	7.21928	0.04282973507451249	-41.61272200192991	89.22544400385982	-1	2.7280552637574362	true	38.456	-3.67303		
ENSDARG00000061355	Linear		555401	aoc1	0.521195	0.36554	0.74313	0.46789131217836333	-66.56372200192992	139.12744400385984	-1	1.4258220714559282	true	736.177	-98.4167		
ENSDARG00000061419	Linear				2.23303	0.941748	5.29487	0.002454377793576268	-29.925722001929913	65.85144400385983	-1	2.371154491435076	true	11.3989	-1.99708		
ENSDARG00000061432	Linear		798349	zgc:194330	1.10348	0.66859	1.82126	0.2171942737706647	-22.57182200192991	51.14364400385982	1	1.6504584274368448	true	11.4379	2.47519		
ENSDARG00000061560	Linear		100005700	stim1b	6.36789	0.619854	65.4186	0.002531805272938392	-33.41212200192991	72.82424400385982	-1	10.273209497720432	true	26.8297	-0.88356		
ENSDARG00000061858	Linear		768292	zgc:153968	0.894787	0.575168	1.39202	0.951748458727614	-78.86892200192992	163.73784400385983	-1	1.5556967703349283	true	1029.53	-130.204		
ENSDARG00000061916	Linear		327162	tmem51b	3.40405	0.958275	12.0921	0.02204814831779378	-44.397722001929914	94.79544400385983	-1	3.5522683989460226	true	46.7241	-3.43797		
ENSDARG00000061921	Linear		558007	gltpa	0.733832	0.491319	1.09605	0.8313599269176112	-39.940322001929914	85.88064400385983	-1	1.493595810461228	true	80.5628	-11.848		
ENSDARG00000061956	Linear		563188	sytl2a	1.43083	0.785443	2.60652	0.20653041482355083	-48.603222001929915	103.20644400385983	1	1.8216853419025951	true	90.6423	10.8261		
ENSDARG00000062080	Linear		562011	shc2	1.28393	0.738515	2.23217	0.07291828313322835	-30.982022001929913	67.96404400385983	-1	1.7385293460525513	true	18.3567	-3.72676		
ENSDARG00000062101	Linear		100150502	iffo2a	1.50127	0.806224	2.79553	0.453019201636216	-29.63862200192991	65.27724400385982	-1	1.8621003592053822	true	21.2392	-2.9142		
ENSDARG00000062297	Linear		564424	soat1	1.38039	0.770903	2.47175	0.4358269340972022	-31.44252200192991	68.88504400385982	-1	1.7906143833919443	true	23.1965	-3.57442		
ENSDARG00000062446	Linear		560768	neurl2	0.885274	0.570365	1.37405	0.2151263136710837	-41.03372200192991	88.06744400385982	1	1.5521183803353993	true	54.5948	10.5639		
ENSDARG00000062467	Linear		100000104	stra6l	1.70275	0.858238	3.37828	0.004158500968511558	-38.96212200192991	83.92424400385983	-1	1.984006767353578	true	30.2499	-4.78377		
ENSDARG00000062537	Linear				2.65231	0.970504	7.24857	0.0037812032081467883	-30.66752200192991	67.33504400385982	-1	2.7329202146513563	true	16.6	-1.76662		
ENSDARG00000062579	Linear		100141352	kremen1	3.57608	0.943658	13.5519	0.012809535069568279	-35.45012200192991	76.90024400385983	1	3.7895932636611995	true	17.3	1.80232		
ENSDARG00000062924	Linear		100141366	si:ch211-243o19.4	1.91606	0.899408	4.08188	0.10646309636413032	-28.05362200192991	62.10724400385982	1	2.1303568569547973	true	8.80641	2.05438		
ENSDARG00000063078	Linear		557317	abcg5	0.968588	0.610004	1.53796	0.30293004210212016	-42.29252200192991	90.58504400385982	-1	1.587838768270372	true	58.9188	-10.5005		
ENSDARG00000063347	Linear		102659286	hrc	1.22205	0.716361	2.0847	0.5799540429042376	-29.050122001929914	64.10024400385983	-1	1.7059136385146596	true	13.7361	-3.44233		
ENSDARG00000063481	Linear		558954	si:ch211-214j24.15	1.1106	0.672286	1.83469	0.009740256858548957	-38.126322001929914	82.25264400385983	-1	1.65197549852295	true	41.6281	-6.93689		
ENSDARG00000067537	Linear		571235	pcsk5a	2.5862	0.966895	6.91745	0.02119525487658025	-45.09732200192991	96.19464400385982	1	2.6747475165348873	true	65.9597	4.74123		
ENSDARG00000067848	Linear		447879	nmrk2	0.950017	0.601654	1.50008	0.9118069608109067	-88.23392200192991	182.46784400385982	1	1.5790088655606045	true	1325.15	228.961		
ENSDARG00000067851	Linear		751703	lcn15	0.727072	0.487604	1.08415	0.9922186515863939	-42.61672200192991	91.23344400385982	-1	1.491111639773259	true	96.0536	-14.2941		
ENSDARG00000068088	Linear		566714	tcnba	1.19592	0.705989	2.02583	0.500371189565199	-56.38102200192991	118.76204400385981	-1	1.6939640702617182	true	169.998	-21.7545		
ENSDARG00000068128	Linear		571470	ppp1r15b	2.23938	0.94283	5.3189	0.08231771353896011	-41.19732200192991	88.39464400385982	1	2.375168376059311	true	50.1731	4.22193		
ENSDARG00000068193	Hill		751636	tmem44	1.71005E-4	2.52713E-40	1.15715E32	0.9994119375961507	-23.328822001929915	56.65764400385983	-1	6.7667670440381E35	0	23.5167	-15.0906	1.41123	4.77009E-4	true	
ENSDARG00000068493	Linear				1.05557	0.649197	1.71631	0.022507669441088396	-31.78072200192991	69.56144400385982	-1	1.625962535255092	true	23.571	-4.78093		
ENSDARG00000068515	Linear		322468	chs1	0.862658	0.55922	1.33074	0.5503363827216058	-80.4747220019299	166.9494440038598	-1	1.542609348735739	true	955.446	-150.313		
ENSDARG00000068586	Linear		100536704	cu302253.1	0.889883	0.57275	1.38261	0.8374259406512917	-67.85542200192991	141.71084400385982	-1	1.5537023134002619	true	433.05	-62.8253		
ENSDARG00000068624	Linear		100003123	sptbn4a	3.29491	0.961672	11.2891	0.005212565179207651	-58.016522001929914	122.03304400385983	-1	3.426230565099119	true	164.137	-8.80564		
ENSDARG00000068883	Linear		798836	tspan13a	1.00874	0.628514	1.61899	0.2571558477255351	-54.038422001929916	114.07684400385983	-1	1.6049602713702478	true	166.498	-22.0621		
ENSDARG00000068939	Linear		767709	xaf1	3.90156	0.919567	16.5537	0.02154071433674354	-34.09532200192991	74.19064400385982	1	4.242822980815971	true	18.625	1.5093		
ENSDARG00000069133	Linear		798441	mstnb	0.985645	0.617902	1.57225	0.036245219347392776	-32.20732200192991	70.41464400385982	-1	1.5951477742425175	true	41.7603	-5.26782		
ENSDARG00000069264	Linear		561595	si:ch211-196h16.5	2.42455	0.959084	6.12922	0.0057591976274226075	-38.400522001929914	82.80104400385983	1	2.527985035721584	true	42.2719	3.23617		
ENSDARG00000069333	Linear		793236	fp102052.1	1.25984	0.728976	2.17731	0.7519012543808201	-34.54082200192991	75.08164400385982	-1	1.728232479532934	true	34.9082	-4.81499		
ENSDARG00000069377	Hill				0.0658727	0.00464807	0.933551	0.9426909129252475	-52.762422001929906	115.52484400385981	1	14.172054207445242	0	73.0609	59.5276	1.0	0.125969	true	
ENSDARG00000069446	Linear		30505	dbh	1.72617	0.863193	3.45191	0.09439267330402856	-36.13912200192991	78.27824400385983	1	1.9997497662747497	true	25.9769	3.90934		
ENSDARG00000069515	Linear		100034535	bbs10	1.80361	0.879445	3.69894	0.06179321455711251	-31.63242200192991	69.26484400385982	-1	2.050850252147661	true	24.6036	-2.77052		
ENSDARG00000069729	Hill		566516	mpg	0.0977854	3.87845E-24	2.46541E21	0.06944639786156737	-27.573022001929914	65.14604400385983	-1	2.5212494682153952E22	0	13.537	-5.4757	18.0	0.0933827	true	
ENSDARG00000070038	Linear		568032	rbp2a	0.969468	0.61069	1.53903	0.9652055302766654	-98.78692200192991	203.57384400385982	-1	1.5874961109564591	true	3370.54	-453.42		
ENSDARG00000070078	Linear		571189	abcb11b	1.20442	0.709101	2.04572	0.9807515134265604	-71.95042200192991	149.90084400385982	-1	1.6985168544396356	true	392.987	-60.9892		
ENSDARG00000070394	Linear		556744	uroc1	1.08088	0.659857	1.77055	0.1630088870299501	-69.32302200192991	144.64604400385983	-1	1.6380518809378395	true	381.005	-57.04		
ENSDARG00000070485	Linear		569270	cenps	1.26602	0.732451	2.18827	0.7977676382474616	-30.39742200192991	66.79484400385982	1	1.7284705734581562	true	9.68166	3.63504		
ENSDARG00000070584	Linear		405833	clic5b	0.75987	0.505566	1.14209	0.09094107904627813	-56.66742200192991	119.33484400385981	-1	1.5030085092747536	true	239.081	-34.8983		
ENSDARG00000070598	Hill		558487	eno4	0.00947636	5.1573E-139	1.74125E134	0.6407030249789063	-19.34772200192991	48.69544400385982	-1	1.83746534039129E136	0	17.5262	-6.20443	18.0	0.00979581	true	
ENSDARG00000070604	Linear		553299	zgc:162509	1.95983	0.9065	4.23711	0.17309044851614253	-60.223422001929904	126.44684400385981	1	2.1619746276889136	true	77.4111	17.1506		
ENSDARG00000070775	Linear		768288	cyp2x9	0.814451	0.534598	1.2408	0.9011771067101777	-57.12942200192991	120.25884400385982	-1	1.5234830657802685	true	235.496	-33.5779		
ENSDARG00000070892	Linear		571127	si:ch211-262h13.5	2.28208	0.946816	5.50042	0.05154032917967322	-47.65252200192991	101.30504400385982	-1	2.4102676760848993	true	44.5676	-6.37093		
ENSDARG00000070918	Linear		563738	si:ch211-284e20.8	1.37108	0.767217	2.45024	0.3623817573480783	-53.01642200192991	112.03284400385982	-1	1.7870824030228736	true	84.7563	-15.1626		
ENSDARG00000070923	Linear		791212	zgc:158296	0.685034	0.463995	1.01137	0.9355772816659412	-56.216422001929914	118.43284400385983	1	1.476382288602248	true	171.688	37.5641		
ENSDARG00000070960	Linear		795729	si:ch211-288g17.4	1.00873	0.628695	1.6185	0.17337088101220732	-50.289222001929915	106.57844400385983	-1	1.6044823006386242	true	105.192	-17.183		
ENSDARG00000071042	Linear		566668	cx28.8	1.58128	0.828492	3.01807	0.3854685602810777	-34.617322001929914	75.23464400385983	1	1.9086243439888375	true	29.9474	3.85582		
ENSDARG00000071048	Hill		794092	ccn6	0.0943036	2.7039E-22	3.28901E19	0.2066778105956536	-37.76812200192991	85.53624400385982	-1	3.487688154147713E20	0	55.3888	-12.2697	18.0	0.0919227	true	
ENSDARG00000071055	Hill		101885988	znf512b	4.02254E-4	8.97467E-54	1.80294E46	0.7998720519291714	-27.343722001929912	64.68744400385982	-1	4.4821035202408556E49	0	29.9186	-9.5445	14.3217	4.14608E-4	true	
ENSDARG00000071429	Linear		100008541	tdo2a	0.811991	0.533289	1.23635	0.012662880741881932	-74.65352200192991	155.30704400385983	-1	1.5226096919306418	true	849.545	-108.329		
ENSDARG00000071462	Linear		101882184	lama3	1.42626	0.784784	2.59208	0.02374556507962644	-47.63972200192991	101.27944400385982	-1	1.8173917918815878	true	69.8903	-10.1851		
ENSDARG00000071592	Linear		563130	aqp8a.2	0.828785	0.541988	1.26734	0.4645097607877492	-61.32332200192991	128.64664400385982	-1	1.5291574721211538	true	305.38	-43.6418		
ENSDARG00000073695	Linear		798369	mamdc2b	2.62513	0.966728	7.12848	0.02417138618489778	-29.94022200192991	65.88044400385982	1	2.715479431649854	true	9.56591	1.70043		
ENSDARG00000073742	Linear		100535672	prss59.2	1.24373	0.72364	2.13761	0.7182399722397441	-109.30492200192991	224.60984400385982	-1	1.7187137250566582	true	4484.8	-712.558		
ENSDARG00000074118	Linear		571427	ftr12	10.0269	0.261464	384.525	2.3003366911655831E-4	-39.18172200192991	84.36344400385983	1	38.349065263286725	true	29.2939	0.82435		
ENSDARG00000074125	Linear		559851	znf1161	1.73499	0.863369	3.48655	0.2745362872417032	-34.87172200192991	75.74344400385982	1	2.0095579062949906	true	27.2294	3.57433		
