Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: SANT_DESeq_normData
Work Source: SANT_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/10/2022 17:45.53
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 298
Total Run Time: 17 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-199991	Membrane Trafficking	312	314	2	2	2	1	1	1	2	1	1	25	313	4553	0.49548	0.82261	1.0	0.32	352938	chrm2a	ENSDARG00000098612		1.66675	1.66675	1.66675		1.6667499999999997		0.839992	0.839992	0.839992		0.839992		3.30722	3.30722	3.30722		3.30722						1.66675	0.839992	3.30722	0	1	0															1	352938	ENSDARG00000098612	1.66675	1.66675		0.839992	0.839992		3.30722	3.30722		1.66675	0.839992	3.30722	0						Linear,1(1)	2.389396905899048	2.389396905899048	2.389396905899048	2.389396905899048	0.0	2.389396905899048	1.66675	1.66675	0.839992	0.839992	3.30722	3.30722	DOWN	0.0	1.0	0.0	
R-DRE-212436	Generic Transcription Pathway	465	488	7	7	5	4	4	3	7	1	1	25	487	4379	0.25174	0.93541	0.50905	0.2	678619	prkag3b	ENSDARG00000000369		0.851934	0.851934	0.851934		0.851934		0.548303	0.548303	0.548303		0.548303		1.32371	1.32371	1.32371		1.32371						0.851934	0.548303	1.32371	1	0	1	678619	ENSDARG00000000369	0.851934	0.851934		0.548303	0.548303		1.32371	1.32371		0.851934	0.548303	1.32371	0															0						Linear,1(1)	1.5719566345214844	1.5719566345214844	1.5719566345214844	1.5719566345214844	0.0	1.5719566345214844	0.851934	0.851934	0.548303	0.548303	1.32371	1.32371	UP	1.0	0.0	0.0	
R-DRE-3700989	Transcriptional Regulation by TP53	205	210	4	4	3	3	3	2	4	1	1	25	209	4657	0.69217	0.68138	1.0	0.48	678619	prkag3b	ENSDARG00000000369		0.851934	0.851934	0.851934		0.851934		0.548303	0.548303	0.548303		0.548303		1.32371	1.32371	1.32371		1.32371						0.851934	0.548303	1.32371	1	0	1	678619	ENSDARG00000000369	0.851934	0.851934		0.548303	0.548303		1.32371	1.32371		0.851934	0.548303	1.32371	0															0						Linear,1(1)	1.5719566345214844	1.5719566345214844	1.5719566345214844	1.5719566345214844	0.0	1.5719566345214844	0.851934	0.851934	0.548303	0.548303	1.32371	1.32371	UP	1.0	0.0	0.0	
R-DRE-372790	Signaling by GPCR	319	374	11	11	9	6	6	4	11	2	2	24	372	4494	0.68034	0.60205	1.0	0.53	795311;352938	npy2rl;chrm2a	ENSDARG00000089943;ENSDARG00000098612		1.34084	1.34084	1.01493	0.46090634211301507	1.507773222346104	0.39585509312662914	0.7324795	0.7324795	0.624967	0.1520456356246377	0.7875481019682905	0.13058626829424183	2.47773	2.47773	1.64824	1.1730760078528575	2.902600174599951	1.0075107888607508					1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0	2	0															2	795311;352938	ENSDARG00000089943;ENSDARG00000098612	1.34084	1.34084	0.46090634211301507	0.7324795	0.7324795	0.1520456356246377	2.47773	2.47773	1.1730760078528575	1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0						Linear,2(1)	2.120900239197041	4.2719714641571045	1.8825745582580566	2.389396905899048	0.3583775188738307	2.1359857320785522	0.7020564000000002	1.9796235999999998	0.521755	0.9432039999999999	0.8519296000000001	4.1035304	DOWN	0.0	1.0	0.0	
R-DRE-388396	GPCR downstream signalling	306	360	10	10	8	6	6	4	10	2	2	24	358	4508	0.70129	0.58055	0.71688	0.56	795311;352938	npy2rl;chrm2a	ENSDARG00000089943;ENSDARG00000098612		1.34084	1.34084	1.01493	0.46090634211301507	1.507773222346104	0.39585509312662914	0.7324795	0.7324795	0.624967	0.1520456356246377	0.7875481019682905	0.13058626829424183	2.47773	2.47773	1.64824	1.1730760078528575	2.902600174599951	1.0075107888607508					1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0	2	0															2	795311;352938	ENSDARG00000089943;ENSDARG00000098612	1.34084	1.34084	0.46090634211301507	0.7324795	0.7324795	0.1520456356246377	2.47773	2.47773	1.1730760078528575	1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0						Linear,2(1)	2.120900239197041	4.2719714641571045	1.8825745582580566	2.389396905899048	0.3583775188738307	2.1359857320785522	0.7020564000000002	1.9796235999999998	0.521755	0.9432039999999999	0.8519296000000001	4.1035304	DOWN	0.0	1.0	0.0	
R-DRE-5628897	TP53 Regulates Metabolic Genes	53	53	3	3	2	2	2	2	3	1	1	25	52	4814	0.96829	0.2472	0.2472	1.89	678619	prkag3b	ENSDARG00000000369		0.851934	0.851934	0.851934		0.851934		0.548303	0.548303	0.548303		0.548303		1.32371	1.32371	1.32371		1.32371						0.851934	0.548303	1.32371	1	0	1	678619	ENSDARG00000000369	0.851934	0.851934		0.548303	0.548303		1.32371	1.32371		0.851934	0.548303	1.32371	0															0						Linear,1(1)	1.5719566345214844	1.5719566345214844	1.5719566345214844	1.5719566345214844	0.0	1.5719566345214844	0.851934	0.851934	0.548303	0.548303	1.32371	1.32371	UP	1.0	0.0	0.0	
R-DRE-5633007	Regulation of TP53 Activity	103	107	3	3	3	2	2	1	3	1	1	25	106	4760	0.89026	0.43813	0.43813	0.93	678619	prkag3b	ENSDARG00000000369		0.851934	0.851934	0.851934		0.851934		0.548303	0.548303	0.548303		0.548303		1.32371	1.32371	1.32371		1.32371						0.851934	0.548303	1.32371	1	0	1	678619	ENSDARG00000000369	0.851934	0.851934		0.548303	0.548303		1.32371	1.32371		0.851934	0.548303	1.32371	0															0						Linear,1(1)	1.5719566345214844	1.5719566345214844	1.5719566345214844	1.5719566345214844	0.0	1.5719566345214844	0.851934	0.851934	0.548303	0.548303	1.32371	1.32371	UP	1.0	0.0	0.0	
R-DRE-5653656	Vesicle-mediated transport	331	337	3	3	3	2	2	2	3	2	2	24	335	4531	0.73537	0.54354	0.69911	0.59	352938;100004856	chrm2a;si:ch211-137i24.12	ENSDARG00000098612;ENSDARG00000094537		1.411505	1.411505	1.15626	0.3609709407279206	1.349936879379849	0.3503123650352709	0.7618685000000001	0.7618685000000001	0.683745	0.11048331324005362	0.7430241854345104	0.10722101529837366	2.631265	2.631265	1.95531	0.9559447285539064	2.468216638724386	0.9277180540555822					1.66675;1.15626	0.839992;0.683745	3.30722;1.95531	1	1	1	100004856	ENSDARG00000094537	1.15626	1.15626		0.683745	0.683745		1.95531	1.95531		1.15626	0.683745	1.95531	1	352938	ENSDARG00000098612	1.66675	1.66675		0.839992	0.839992		3.30722	3.30722		1.66675	0.839992	3.30722	0						Linear,2(1)	2.0936196231882205	4.223852753639221	1.8344558477401733	2.389396905899048	0.3924025853829784	2.1119263768196106	0.9112248000000002	1.9117851999999997	0.6087464400000002	0.9149905599999999	1.3063932	3.9561368	CONFLICT	0.5	0.5	0.0	
R-DRE-69242	S Phase	99	101	1	1	1	0	0	0	1	0	0	26	101	4765	0.58053	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69278	Cell Cycle, Mitotic	317	331	2	2	2	1	1	1	2	1	1	25	330	4536	0.46645	0.839	1.0	0.3	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-73857	RNA Polymerase II Transcription	501	524	8	8	6	5	5	4	8	2	2	24	522	4344	0.46192	0.78427	1.0	0.38	678619;556421	prkag3b;aff4	ENSDARG00000000369;ENSDARG00000001857		1.206137	1.206137	0.851934	0.5009186864332377	0.9954411103774546	0.40265868252196924	0.680995	0.680995	0.548303	0.18765482601841096	0.6020638249794756	0.1508445323760813	2.15792	2.15792	1.32371	1.1797510958672603	1.6616943382127662	0.9483316051717583					0.851934;1.56034	0.548303;0.813687	1.32371;2.99213	1	1	1	678619	ENSDARG00000000369	0.851934	0.851934		0.548303	0.548303		1.32371	1.32371		0.851934	0.548303	1.32371	1	556421	ENSDARG00000001857	1.56034	1.56034		0.813687	0.813687		2.99213	2.99213		1.56034	0.813687	2.99213	0						Linear,2(1)	1.572180970396794	3.144361972808838	1.5719566345214844	1.5724053382873535	3.172814755900103E-4	1.572180986404419	0.51189912	1.90037488	0.42091868	0.94107132	0.5228684000000001	3.7929715999999996	CONFLICT	0.5	0.5	0.0	
R-DRE-74160	Gene expression (Transcription)	563	586	8	8	6	5	5	4	8	2	2	24	584	4282	0.38207	0.83624	0.76186	0.34	678619;556421	prkag3b;aff4	ENSDARG00000000369;ENSDARG00000001857		1.206137	1.206137	0.851934	0.5009186864332377	0.9954411103774546	0.40265868252196924	0.680995	0.680995	0.548303	0.18765482601841096	0.6020638249794756	0.1508445323760813	2.15792	2.15792	1.32371	1.1797510958672603	1.6616943382127662	0.9483316051717583					0.851934;1.56034	0.548303;0.813687	1.32371;2.99213	1	1	1	678619	ENSDARG00000000369	0.851934	0.851934		0.548303	0.548303		1.32371	1.32371		0.851934	0.548303	1.32371	1	556421	ENSDARG00000001857	1.56034	1.56034		0.813687	0.813687		2.99213	2.99213		1.56034	0.813687	2.99213	0						Linear,2(1)	1.572180970396794	3.144361972808838	1.5719566345214844	1.5724053382873535	3.172814755900103E-4	1.572180986404419	0.51189912	1.90037488	0.42091868	0.94107132	0.5228684000000001	3.7929715999999996	CONFLICT	0.5	0.5	0.0	
R-DRE-9006925	Intracellular signaling by second messengers	171	175	2	2	1	2	2	2	2	1	1	25	174	4692	0.76208	0.61311	0.61311	0.57	378480	pdgfaa	ENSDARG00000110069	378480(-0.04256)	1.65876	1.65876	1.65876		1.65876		0.838628	0.838628	0.838628		0.838628		3.28093	3.28093	3.28093		3.28093						1.65876	0.838628	3.28093	1	0	1	378480	ENSDARG00000110069	1.65876	1.65876		0.838628	0.838628		3.28093	3.28093		1.65876	0.838628	3.28093	0															0						Linear,1(1)	1.7111338376998901	1.7111338376998901	1.7111338376998901	1.7111338376998901	0.0	1.7111338376998901	1.65876	1.65876	0.838628	0.838628	3.28093	3.28093	UP	1.0	0.0	0.0	
R-DRE-9006934	Signaling by Receptor Tyrosine Kinases	253	254	3	3	2	3	3	2	3	1	1	25	253	4613	0.6057	0.7509	1.0	0.39	378480	pdgfaa	ENSDARG00000110069	378480(-0.04256)	1.65876	1.65876	1.65876		1.65876		0.838628	0.838628	0.838628		0.838628		3.28093	3.28093	3.28093		3.28093						1.65876	0.838628	3.28093	1	0	1	378480	ENSDARG00000110069	1.65876	1.65876		0.838628	0.838628		3.28093	3.28093		1.65876	0.838628	3.28093	0															0						Linear,1(1)	1.7111338376998901	1.7111338376998901	1.7111338376998901	1.7111338376998901	0.0	1.7111338376998901	1.65876	1.65876	0.838628	0.838628	3.28093	3.28093	UP	1.0	0.0	0.0	
R-DRE-211945	Phase I - Functionalization of compounds	60	61	3	2	1	2	2	1	3	0	0	26	61	4805	0.72102	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373076	Class A/1 (Rhodopsin-like receptors)	166	219	9	9	7	5	5	4	9	2	2	24	217	4649	0.89185	0.32575	0.32575	0.91	795311;352938	npy2rl;chrm2a	ENSDARG00000089943;ENSDARG00000098612		1.34084	1.34084	1.01493	0.46090634211301507	1.507773222346104	0.39585509312662914	0.7324795	0.7324795	0.624967	0.1520456356246377	0.7875481019682905	0.13058626829424183	2.47773	2.47773	1.64824	1.1730760078528575	2.902600174599951	1.0075107888607508					1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0	2	0															2	795311;352938	ENSDARG00000089943;ENSDARG00000098612	1.34084	1.34084	0.46090634211301507	0.7324795	0.7324795	0.1520456356246377	2.47773	2.47773	1.1730760078528575	1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0						Linear,2(1)	2.120900239197041	4.2719714641571045	1.8825745582580566	2.389396905899048	0.3583775188738307	2.1359857320785522	0.7020564000000002	1.9796235999999998	0.521755	0.9432039999999999	0.8519296000000001	4.1035304	DOWN	0.0	1.0	0.0	
R-DRE-375276	Peptide ligand-binding receptors	97	108	6	6	6	2	2	1	6	1	1	25	107	4759	0.88854	0.44118	0.44118	0.93	795311	npy2rl	ENSDARG00000089943		1.01493	1.01493	1.01493		1.01493		0.624967	0.624967	0.624967		0.624967		1.64824	1.64824	1.64824		1.64824						1.01493	0.624967	1.64824	0	1	0															1	795311	ENSDARG00000089943	1.01493	1.01493		0.624967	0.624967		1.64824	1.64824		1.01493	0.624967	1.64824	0						Linear,1(1)	1.8825745582580566	1.8825745582580566	1.8825745582580566	1.8825745582580566	0.0	1.8825745582580566	1.01493	1.01493	0.624967	0.624967	1.64824	1.64824	DOWN	0.0	1.0	0.0	
R-DRE-416476	G alpha (q) signalling events	118	125	3	3	2	1	1	1	3	0	0	26	125	4741	0.50929	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-418594	G alpha (i) signalling events	150	166	5	5	4	4	4	3	5	2	2	24	164	4702	0.94366	0.22009	0.22009	1.2	795311;352938	npy2rl;chrm2a	ENSDARG00000089943;ENSDARG00000098612		1.34084	1.34084	1.01493	0.46090634211301507	1.507773222346104	0.39585509312662914	0.7324795	0.7324795	0.624967	0.1520456356246377	0.7875481019682905	0.13058626829424183	2.47773	2.47773	1.64824	1.1730760078528575	2.902600174599951	1.0075107888607508					1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0	2	0															2	795311;352938	ENSDARG00000089943;ENSDARG00000098612	1.34084	1.34084	0.46090634211301507	0.7324795	0.7324795	0.1520456356246377	2.47773	2.47773	1.1730760078528575	1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0						Linear,2(1)	2.120900239197041	4.2719714641571045	1.8825745582580566	2.389396905899048	0.3583775188738307	2.1359857320785522	0.7020564000000002	1.9796235999999998	0.521755	0.9432039999999999	0.8519296000000001	4.1035304	DOWN	0.0	1.0	0.0	
R-DRE-500792	GPCR ligand binding	210	264	10	10	8	5	5	4	10	2	2	24	262	4604	0.83732	0.41341	0.64887	0.76	795311;352938	npy2rl;chrm2a	ENSDARG00000089943;ENSDARG00000098612		1.34084	1.34084	1.01493	0.46090634211301507	1.507773222346104	0.39585509312662914	0.7324795	0.7324795	0.624967	0.1520456356246377	0.7875481019682905	0.13058626829424183	2.47773	2.47773	1.64824	1.1730760078528575	2.902600174599951	1.0075107888607508					1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0	2	0															2	795311;352938	ENSDARG00000089943;ENSDARG00000098612	1.34084	1.34084	0.46090634211301507	0.7324795	0.7324795	0.1520456356246377	2.47773	2.47773	1.1730760078528575	1.01493;1.66675	0.624967;0.839992	1.64824;3.30722	0						Linear,2(1)	2.120900239197041	4.2719714641571045	1.8825745582580566	2.389396905899048	0.3583775188738307	2.1359857320785522	0.7020564000000002	1.9796235999999998	0.521755	0.9432039999999999	0.8519296000000001	4.1035304	DOWN	0.0	1.0	0.0	
R-DRE-983168	Antigen processing: Ubiquitination & Proteasome degradation	186	193	2	1	1	2	2	2	2	1	1	25	192	4674	0.72616	0.64981	1.0	0.52	567287	rnf217	ENSDARG00000060944		0.98229	0.98229	0.98229		0.98229		0.610513	0.610513	0.610513		0.610513		1.58046	1.58046	1.58046		1.58046						0.98229	0.610513	1.58046	0	1	0															1	567287	ENSDARG00000060944	0.98229	0.98229		0.610513	0.610513		1.58046	1.58046		0.98229	0.610513	1.58046	0						Linear,1(1)	1.8347063064575195	1.8347063064575195	1.8347063064575195	1.8347063064575195	0.0	1.8347063064575195	0.98229	0.98229	0.610513	0.610513	1.58046	1.58046	DOWN	0.0	1.0	0.0	
R-DRE-983169	Class I MHC mediated antigen processing & presentation	222	231	2	1	1	2	2	2	2	1	1	25	230	4636	0.65051	0.71662	1.0	0.43	567287	rnf217	ENSDARG00000060944		0.98229	0.98229	0.98229		0.98229		0.610513	0.610513	0.610513		0.610513		1.58046	1.58046	1.58046		1.58046						0.98229	0.610513	1.58046	0	1	0															1	567287	ENSDARG00000060944	0.98229	0.98229		0.610513	0.610513		1.58046	1.58046		0.98229	0.610513	1.58046	0						Linear,1(1)	1.8347063064575195	1.8347063064575195	1.8347063064575195	1.8347063064575195	0.0	1.8347063064575195	0.98229	0.98229	0.610513	0.610513	1.58046	1.58046	DOWN	0.0	1.0	0.0	
R-DRE-397014	Muscle contraction	90	92	2	2	1	1	1	1	2	0	0	26	92	4774	0.60963	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5576886	Phase 4 - resting membrane potential	11	12	1	1	0	1	1	1	1	0	0	26	12	4854	0.93799	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5576891	Cardiac conduction	60	61	2	2	1	1	1	1	2	0	0	26	61	4805	0.72102	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-382551	Transport of small molecules	359	372	10	9	7	7	7	7	10	5	5	21	367	4499	0.98842	0.04313	0.04313	1.34	797250;568448;100535437;100334729;100005108	slc7a5;aco1;ano6;rab11fip2;slc26a6	ENSDARG00000099265;ENSDARG00000026376;ENSDARG00000061544;ENSDARG00000101432;ENSDARG00000055835		0.724891074	0.808775	0.00302387	0.6943131856397119	0.31256077967685847	0.5873407093768199	0.411720964	0.526326	0.00170954	0.384456192809559	0.17400255190390496	0.33343208028184834	1.294956336	1.2428	0.00534868	1.2653339269886446	0.5842224889213405	1.0373081344885093					0.00302387;0.808775;1.2264;0.0383665;1.54789	0.00170954;0.526326;0.710525;0.00958928;0.810455	0.00534868;1.2428;2.11682;0.153503;2.95631	0	5	0															5	797250;568448;100535437;100334729;100005108	ENSDARG00000099265;ENSDARG00000026376;ENSDARG00000061544;ENSDARG00000101432;ENSDARG00000055835	0.724891074	0.808775	0.6943131856397119	0.411720964	0.526326	0.384456192809559	1.294956336	1.2428	1.2653339269886446	0.00302387;0.808775;1.2264;0.0383665;1.54789	0.00170954;0.526326;0.710525;0.00958928;0.810455	0.00534868;1.2428;2.11682;0.153503;2.95631	0						Hill,2(0.4);Linear,3(0.6)	1.6419418848556948	8.226076364517212	1.5090157985687256	1.8206971883773804	0.11698964840498836	1.6368330717086792	0.11629873354018805	1.333483414459812	0.07473025285476748	0.7487116751452325	0.1858422474065209	2.4040704245934794	DOWN	0.0	1.0	0.0	
R-DRE-917937	Iron uptake and transport	43	45	1	1	1	1	1	1	1	1	1	25	44	4822	0.97662	0.21407	0.21407	2.22	568448	aco1	ENSDARG00000026376		0.808775	0.808775	0.808775		0.808775		0.526326	0.526326	0.526326		0.526326		1.2428	1.2428	1.2428		1.2428						0.808775	0.526326	1.2428	0	1	0															1	568448	ENSDARG00000026376	0.808775	0.808775		0.526326	0.526326		1.2428	1.2428		0.808775	0.526326	1.2428	0						Linear,1(1)	1.6790319681167603	1.6790319681167603	1.6790319681167603	1.6790319681167603	0.0	1.6790319681167603	0.808775	0.808775	0.526326	0.526326	1.2428	1.2428	DOWN	0.0	1.0	0.0	
R-DRE-5673001	RAF/MAP kinase cascade	156	157	2	2	1	2	2	2	2	1	1	25	156	4710	0.79759	0.57272	0.57272	0.64	378480	pdgfaa	ENSDARG00000110069	378480(-0.04256)	1.65876	1.65876	1.65876		1.65876		0.838628	0.838628	0.838628		0.838628		3.28093	3.28093	3.28093		3.28093						1.65876	0.838628	3.28093	1	0	1	378480	ENSDARG00000110069	1.65876	1.65876		0.838628	0.838628		3.28093	3.28093		1.65876	0.838628	3.28093	0															0						Linear,1(1)	1.7111338376998901	1.7111338376998901	1.7111338376998901	1.7111338376998901	0.0	1.7111338376998901	1.65876	1.65876	0.838628	0.838628	3.28093	3.28093	UP	1.0	0.0	0.0	
R-DRE-5683057	MAPK family signaling cascades	178	180	2	2	1	2	2	2	2	1	1	25	179	4687	0.75212	0.62366	0.62366	0.56	378480	pdgfaa	ENSDARG00000110069	378480(-0.04256)	1.65876	1.65876	1.65876		1.65876		0.838628	0.838628	0.838628		0.838628		3.28093	3.28093	3.28093		3.28093						1.65876	0.838628	3.28093	1	0	1	378480	ENSDARG00000110069	1.65876	1.65876		0.838628	0.838628		3.28093	3.28093		1.65876	0.838628	3.28093	0															0						Linear,1(1)	1.7111338376998901	1.7111338376998901	1.7111338376998901	1.7111338376998901	0.0	1.7111338376998901	1.65876	1.65876	0.838628	0.838628	3.28093	3.28093	UP	1.0	0.0	0.0	
R-DRE-5684996	MAPK1/MAPK3 signaling	159	161	2	2	1	2	2	2	2	1	1	25	160	4706	0.78975	0.58203	0.58203	0.62	378480	pdgfaa	ENSDARG00000110069	378480(-0.04256)	1.65876	1.65876	1.65876		1.65876		0.838628	0.838628	0.838628		0.838628		3.28093	3.28093	3.28093		3.28093						1.65876	0.838628	3.28093	1	0	1	378480	ENSDARG00000110069	1.65876	1.65876		0.838628	0.838628		3.28093	3.28093		1.65876	0.838628	3.28093	0															0						Linear,1(1)	1.7111338376998901	1.7111338376998901	1.7111338376998901	1.7111338376998901	0.0	1.7111338376998901	1.65876	1.65876	0.838628	0.838628	3.28093	3.28093	UP	1.0	0.0	0.0	
R-DRE-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	66	67	2	2	1	2	2	2	2	1	1	25	66	4800	0.95137	0.30196	0.30196	1.49	378480	pdgfaa	ENSDARG00000110069	378480(-0.04256)	1.65876	1.65876	1.65876		1.65876		0.838628	0.838628	0.838628		0.838628		3.28093	3.28093	3.28093		3.28093						1.65876	0.838628	3.28093	1	0	1	378480	ENSDARG00000110069	1.65876	1.65876		0.838628	0.838628		3.28093	3.28093		1.65876	0.838628	3.28093	0															0						Linear,1(1)	1.7111338376998901	1.7111338376998901	1.7111338376998901	1.7111338376998901	0.0	1.7111338376998901	1.65876	1.65876	0.838628	0.838628	3.28093	3.28093	UP	1.0	0.0	0.0	
R-DRE-141424	Amplification of signal from the kinetochores	61	61	1	1	1	1	1	1	1	1	1	25	60	4806	0.95896	0.27898	0.27898	1.64	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	61	61	1	1	1	1	1	1	1	1	1	25	60	4806	0.95896	0.27898	0.27898	1.64	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-194315	Signaling by Rho GTPases	382	394	4	4	4	3	3	1	4	1	1	25	393	4473	0.36859	0.88797	0.71829	0.25	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
R-DRE-195258	RHO GTPase Effectors	167	179	3	3	3	3	3	1	3	1	1	25	178	4688	0.75412	0.62157	0.62157	0.56	554147	spc24	ENSDARG00000093622		1.32847	1.32847	1.32847		1.32847		0.745338	0.745338	0.745338		0.745338		2.36783	2.36783	2.36783		2.36783						1.32847	0.745338	2.36783	1	0	1	554147	ENSDARG00000093622	1.32847	1.32847		0.745338	0.745338		2.36783	2.36783		1.32847	0.745338	2.36783	0															0						Linear,1(1)	1.563329815864563	1.563329815864563	1.563329815864563	1.563329815864563	0.0	1.563329815864563	1.32847	1.32847	0.745338	0.745338	2.36783	2.36783	UP	1.0	0.0	0.0	
