Probe Id	BMDS Model		Genes	Gene Symbols	BMD	BMDL	BMDU	fitPValue	fitLogLikelihood	AIC	adverseDirection	2BMD/BMDL	Flagged Hill					
ENSDARG00000035557	Linear		326974	gabarapa	571.762	294.255	1110.98	0.159340338	-47.8017064	101.6034128	1	1.94308338	TRUE	30.4199	0.0150998			
ENSDARG00000020621	Linear		562166	ap1b1	1674.31	278.089	10080.7	0.030107542	-34.3059064	74.6118128	1	6.020770329	TRUE	16.5425	0.00243631			
ENSDARG00000068194	Linear		565869	klf9	436.464	254.989	747.092	0.193110276	-46.4647064	98.9294128	-1	1.711697367	TRUE	31.8752	-0.0183645			
ENSDARG00000094488	Linear				1463.64	303.467	7059.18	0.001512523	-40.2493064	86.4986128	-1	4.823061486	TRUE	15.3311	-0.00387735			
ENSDARG00000007276	Linear		554107	ela3l	6275.59	9.1112	4322490	0.00813827	-117.5781064	241.1562128	1	688.7775485	TRUE	449.164	0.0663832			
ENSDARG00000020952	Linear		100000223	si:ch211-214j8.1	2718.01	152.587	48415.5	0.003420186	-39.2324064	84.4648128	-1	17.81285431	TRUE	11.135	-0.00197324			
ENSDARG00000061547	Linear		767650	zgc:153409	1215.06	326.111	4527.22	0.004847522	-59.7190064	125.4380128	-1	3.725909276	TRUE	56.3292	-0.013776			
ENSDARG00000024116	Linear		327007	vamp8	513.845	279.552	944.499	0.860007186	-29.8624064	65.7248128	1	1.838101677	TRUE	8.62351	0.00620191			
ENSDARG00000077960	Hill		566630	si:ch211-186e20.7	32.1366	2.37E-67	4.35E+69	0.208556169	-32.4706064	74.9412128	1	1.35E+68	0	6.37664	8.07187	18	32.4505	TRUE
ENSDARG00000027750	Linear		503737	dpp7	3839.88	66.6003	221390	0.005513175	-35.6971064	77.3942128	1	57.65559615	TRUE	11.6084	0.00114766			
ENSDARG00000035018	Linear		336617	thy1	474.166	267.739	839.748	0.943894509	-38.3489064	82.6978128	1	1.771000863	TRUE	9.99425	0.0107692			
ENSDARG00000017320	Hill		323696	f11r.1	10.1453	3.50367	29.3768	0.995185156	-33.4393064	76.8786128	1	2.895620878	0	6.62011	9.11665	11.7636	10.4043	TRUE
ENSDARG00000029406	Linear		394048	h2ax	676.223	314.783	1452.67	0.184457824	-31.7495064	69.4990128	-1	2.148219567	TRUE	12.5829	-0.00523358			
ENSDARG00000011841	Linear		326977	atp5l	9532.39	0.441365	2.06E+08	0.00776531	-85.9601064	177.9202128	1	21597.52133	TRUE	208.059	0.00754488			
ENSDARG00000060978	Linear		568671	atp2a3	1535	295.414	7976.05	0.011217933	-39.3856064	84.7712128	-1	5.19609768	TRUE	14.9672	-0.00352385			
ENSDARG00000012944	Hill		246275	myhz2	85.608	0.0649856	112775	0.990745744	-108.1991064	226.3982128	1	1317.337995	0	984.356	619.699	10.4334	89.027	TRUE
ENSDARG00000095930	Linear		100149148	myha	240.376	165.363	349.416	0.45819123	-56.9490064	119.8980128	1	1.453626265	TRUE	34.1063	0.0597032			
ENSDARG00000067997	Hill		100008070	myhz1.3	32.3779	3.05E-20	3.44E+22	0.305441262	-95.2311064	200.4622128	1	1.06E+21	0	518.242	236.367	18	32.3111	TRUE
ENSDARG00000067995	Linear		799300	myhz1.2	579.309	295.901	1134.16	0.115769299	-108.1431064	222.2862128	1	1.957779798	TRUE	1198.73	0.425754			
ENSDARG00000067990	Linear		58142	myhz1.1	857.247	332.311	2211.4	0.098667953	-124.4361064	254.8722128	1	2.579652795	TRUE	2896.69	0.71135			
ENSDARG00000031761	Linear		404040	dab2	6379.86	7.88648	5161050	0.015944937	-48.7565064	103.5130128	1	808.961666	TRUE	17.2165	0.00142697			
ENSDARG00000006691	Linear		327089	rpl12	6590.99	6.85637	6335890	0.00301892	-118.5641064	243.1282128	-1	961.2943876	TRUE	888.897	-0.0667645			
ENSDARG00000019230	Hill		337010	rpl7a	0.0293122	7.98E-10	1076340	0.815037632	-104.8881064	219.7762128	-1	3.67E+07	4	1209.16	-544.981	17.9556	0.0147117	TRUE
ENSDARG00000035399	Linear		406403	ankra2	465.209	264.669	817.699	0.093018434	-23.7805064	53.5610128	-1	1.757701129	TRUE	10.1755	-0.00488616			
ENSDARG00000035400	Linear		556625	btf3	3481.35	84.4319	143545	0.009748366	-91.4091064	188.8182128	-1	41.23263837	TRUE	334.069	-0.0279626			
ENSDARG00000094561	Linear		794522	si:ch211-139a5.9	3342.53	96.9413	115250	0.004992448	-53.0976064	112.1952128	1	34.47993786	TRUE	20.8785	0.00346648			
ENSDARG00000034307	Linear		445315	chrne	435.07	254.032	745.126	0.133792415	-30.1648064	66.3296128	1	1.712658248	TRUE	9.1983	0.00744892			
ENSDARG00000002369	Linear				2165.25	216.25	21680.1	1.81E-04	-54.8170064	115.6340128	-1	10.01271676	TRUE	43.5543	-0.00588763			
ENSDARG00000003808	Linear		406777	aqp3a	295.84	195.195	448.377	0.778281239	-48.8617064	103.7234128	1	1.515612593	TRUE	29.1777	0.0309532			
ENSDARG00000077298	Linear		796318	gas1a	3394.8	91.5715	125854	4.36E-05	-39.5410064	85.0820128	1	37.07266999	TRUE	20.4166	0.00160718			
ENSDARG00000021366	Linear		335231	fbp1a	2678.67	155.729	46075.2	0.012128353	-58.8035064	123.6070128	1	17.20084249	TRUE	28.9481	0.00593901			
ENSDARG00000013730	Linear		568631	slc4a4a	1650.64	281.158	9690.68	3.40E-04	-56.7860064	119.5720128	-1	5.870862647	TRUE	51.9517	-0.00861597			
ENSDARG00000060010	Linear		563030	iqgap2	380.896	233.654	620.924	0.366237215	-30.3112064	66.6224128	1	1.630171108	TRUE	6.05969	0.00857787			
ENSDARG00000052690	Hill		566685	arrdc3a	0.0696328	1.73E-14	2.81E+11	0.699461623	-40.2243064	90.4486128	1	4.03E+12	0	21.1868	11.9379	7.22093	0.0706158	TRUE
ENSDARG00000059719	Linear		751650	fam169aa	1510.33	298.647	7638.07	0.007262874	-41.4251064	88.8502128	1	5.057241492	TRUE	23.9933	0.00401112			
ENSDARG00000089643	Linear		566921	mcama	1402.61	308.686	6373.17	0.001080769	-34.6481064	75.2962128	-1	4.543808271	TRUE	11.1911	-0.00296407			
ENSDARG00000092508	Linear		100333053	si:ch73-376l24.2	12938.5	0.038974	4.30E+09	0.005935467	-34.1631064	74.3262128	1	331977.7287	TRUE	12.7299	3.13E-04			
ENSDARG00000074246	Linear		373104	rab14	2921.08	132.158	64564.9	2.68E-04	-47.6040064	101.2080128	-1	22.10293739	TRUE	38.5019	-0.0029233			
ENSDARG00000104359	Linear		494158	anxa1c	5917.89	11.4966	3046240	0.01770734	-66.1528064	138.3056128	1	514.7513178	TRUE	27.0981	0.00404377			
ENSDARG00000039649	Hill		325802	mtif3	0.0773266	1.54E-20	3.89E+17	0.981015919	-16.2346064	42.4692128	-1	5.03E+18	0	8.54585	-3.69302	9.4299	0.0805556	TRUE
ENSDARG00000059093	Linear		449796	ank1a	1104.29	332.348	3669.24	8.04E-04	-48.4332064	102.8664128	1	3.322691877	TRUE	40.8739	0.00809729			
ENSDARG00000028087	Linear		368239	aldh2.2	746.222	323.285	1722.47	0.001733972	-49.8698064	105.7396128	1	2.30824814	TRUE	23.9177	0.0129783			
ENSDARG00000009280	Linear		321245	smyd1a	1795.65	262.709	12273.5	0.007437481	-72.6909064	151.3818128	-1	6.835129364	TRUE	92.5662	-0.0191637			
ENSDARG00000052190	Linear		767726	fdx2	1874.87	252.94	13897.1	0.034108399	-34.7490064	75.4980128	-1	7.41231122	TRUE	6.84743	-0.00222991			
ENSDARG00000038153	Linear		393486	lgals2b	19976.1	5.30257	7.53E+07	0.001771079	-115.9661064	237.9322128	-1	3767.248711	TRUE	435.871	-0.0190687			
ENSDARG00000100374	Linear		352924	txnrd3	38414.5	530.776	2780230	0.018486401	-43.9002064	93.8004128	1	72.37422189	TRUE	20.7943	1.81E-04			
ENSDARG00000114425	Linear		404615	med8	905.242	334.061	2453.04	0.115739073	-28.4379064	62.8758128	-1	2.709810484	TRUE	7.96357	-0.00325254			
ENSDARG00000032725	Linear		337810	rps27a	3311.13	98.1364	111718	0.005051893	-111.4651064	228.9302128	-1	33.74008013	TRUE	841.653	-0.0895886			
ENSDARG00000006260	Linear		393154	tuba8l4	3455.91	88.777	134532	0.002898898	-73.4411064	152.8822128	1	38.92798811	TRUE	144.235	0.010381			
ENSDARG00000019181	Linear		394027	rpsa	1944.15	243.93	15495	0.002929757	-117.9321064	241.8642128	-1	7.970114377	TRUE	1093.86	-0.21854			
ENSDARG00000009782	Linear		554168	myh11a	263.735	178.416	389.854	0.110198192	-31.9130064	69.8260128	1	1.478202628	TRUE	25.2531	0.0135415			
ENSDARG00000025404	Linear		550464	ube2g2	375.268	231.419	608.53	0.228078777	-27.8189064	61.6378128	1	1.621595461	TRUE	10.3746	0.00758073			
ENSDARG00000009021	Linear		30725	chrna1	444.037	256.957	767.321	0.015744193	-27.5118064	61.0236128	1	1.728059559	TRUE	7.69886	0.00629831			
ENSDARG00000009447	Linear		81541	atp5mc3b	28803.9	95.3675	8699650	0.003024582	-106.4791064	218.9582128	1	302.030566	TRUE	514.013	0.00780667			
ENSDARG00000044521	Linear		335370;563160	eef1b2;eef1b2	7787.95	2.28705	2.65E+07	0.001418102	-103.6611064	213.3222128	-1	3405.238189	TRUE	411.608	-0.0246888			
ENSDARG00000028546	Linear		493605	ndufs1	1589.01	290.173	8701.54	2.55E-04	-46.3262064	98.6524128	1	5.476078064	TRUE	35.6667	0.00500565			
ENSDARG00000030349	Linear		415139	cryba2a	1375.27	312.379	6054.71	0.015511709	-90.7041064	187.4082128	-1	4.402568675	TRUE	408.118	-0.0680667			
ENSDARG00000022599	Linear		393122	dnpep	3937.64	60.4515	256487	0.004169389	-42.6935064	91.3870128	-1	65.13717608	TRUE	12.3815	-0.00165083			
ENSDARG00000020187	Linear		449543	gca	570.169	293.908	1106.11	0.212433048	-47.9374064	101.8748128	1	1.939957402	TRUE	26.3334	0.0152566			
ENSDARG00000041359	Linear		569044	zgc:161969	1429.78	308.511	6626.2	0.031941134	-30.3080064	66.6160128	1	4.634453877	TRUE	13.7104	0.00228476			
ENSDARG00000102531	Linear		768140	anapc11	741.446	322.733	1703.4	0.030977355	-35.3950064	76.7900128	1	2.297397539	TRUE	14.3238	0.00584475			
ENSDARG00000014727	Exp 5		449662	acox1	1.60036	0.00372249	688.022	0.94102234	-41.8611064	93.7222128	1	429.9165344	TRUE	22.617	4.73E-06	3.714299127	0.189851	
ENSDARG00000104361	Hill		100001699	barhl2	87.8659	0.45859	16835.1	0.052606992	-35.5658064	81.1316128	-1	191.6001221	0	16.8707	-8.78436	11.8164	87.9246	TRUE
ENSDARG00000101293	Linear		567134	pkn2	3980.49	60.2081	263159	0.005581348	-21.6016064	49.2032128	-1	66.11220085	TRUE	7.86787	-5.06E-04			
ENSDARG00000070867	Linear				487.934	271.759	876.069	0.104700771	-34.6285064	75.2570128	1	1.795465836	TRUE	16.8005	0.00851116			
ENSDARG00000015862	Linear		415196	rpl5b	7887.13	2.56844	2.42E+07	0.001697636	-104.7001064	215.4002128	-1	3070.786158	TRUE	463.867	-0.0258274			
ENSDARG00000075159	Linear		565942	meltf	4686.18	33.1287	662878	0.031410044	-49.2483064	104.4966128	-1	141.4537848	TRUE	7.72286	-0.00199651			
ENSDARG00000013561	Linear		394000	pgm1	501.121	275.634	911.072	0.500747506	-55.0168064	116.0336128	1	1.818066712	TRUE	30.9293	0.0257233			
ENSDARG00000074301	Linear		322055	cth	14276.7	0.141585	1.44E+09	0.002343387	-47.9061064	101.8122128	-1	100834.8342	TRUE	16.4616	-6.08E-04			
ENSDARG00000031647	Linear		565200	stat2	4394.3	41.9186	460652	0.017832725	-36.6484064	79.2968128	-1	104.8293598	TRUE	17.4909	-0.00105729			
ENSDARG00000044301	Linear		325609	atf1	752.293	324.338	1744.92	0.257560319	-24.2112064	54.4224128	1	2.319472279	TRUE	9.35335	0.00309471			
ENSDARG00000044204	Linear		791216	endou	6459.1	6.86723	6075220	0.007193102	-30.8729064	67.7458128	1	940.5684679	TRUE	4.00949	5.22E-04			
ENSDARG00000029075	Linear		386663	pfkfb4b	520.468	280.895	964.372	0.166728338	-44.1203064	94.2406128	-1	1.85289165	TRUE	27.2791	-0.0135198			
ENSDARG00000021669	Linear		192298	sec61a1	3509.96	85.9621	143317	0.007670113	-78.0865064	162.1730128	1	40.83148271	TRUE	95.35	0.0132306			
ENSDARG00000011272	Linear		393731	uqcc2	8240.15	1.47099	4.62E+07	4.88E-04	-40.6272064	87.2544128	1	5601.771596	TRUE	20.6707	7.03E-04			
ENSDARG00000054063	Linear		114456	arpc4	1683.79	278.003	10198.3	0.01884874	-39.1239064	84.2478128	-1	6.056733201	TRUE	14.4321	-0.0031661			
ENSDARG00000001993	Linear		100002040	myhb	3950.33	59.7502	261172	0.005641419	-73.6809064	153.3618128	-1	66.11408832	TRUE	48.6826	-0.00920354			
ENSDARG00000028396	Linear		368924	fkbp5	336.498	214.692	527.412	0.002965938	-46.9066064	99.8132128	-1	1.5673523	TRUE	35.4167	-0.0244122			
ENSDARG00000024141	Linear		449679	cav3	445.812	258.199	769.746	0.585079233	-38.1831064	82.3662128	1	1.726621714	TRUE	11.8257	0.0113491			
ENSDARG00000053483	Linear		541322	zgc:113054	508.624	278.391	929.265	0.341620291	-30.6401064	67.2802128	1	1.827013086	TRUE	6.3593	0.00654219			
ENSDARG00000077038	Linear		445141	pbrm1l	375.304	231.394	608.714	0.80599443	-31.3980064	68.7960128	-1	1.621926238	TRUE	18.5211	-0.00924748			
ENSDARG00000030408	Linear		393715	rps26l	5998.09	10.8252	3323470	0.007996196	-91.7221064	189.4442128	1	554.0858368	TRUE	285.957	0.0165147			
ENSDARG00000043081	Linear		450022	ctsz	4466.26	39.2304	508471	2.23E-05	-49.4049064	104.8098128	1	113.8469146	TRUE	14.9289	0.00211312			
ENSDARG00000043094	Linear		557353	gnas	1196.12	326.846	4377.31	4.47E-04	-35.8928064	77.7856128	-1	3.6595828	TRUE	18.8144	-0.0037246			
ENSDARG00000095897	Linear		798291	atp5f1e	8576.35	1.32134	5.57E+07	0.00265861	-89.7791064	185.5582128	-1	6490.64586	TRUE	233.825	-0.0103682			
ENSDARG00000038577	Linear		494577	cox6c	25999.5	46.4947	1.45E+07	0.006384961	-73.7585064	153.5170128	1	559.1927682	TRUE	112.352	0.00140441			
ENSDARG00000098280	Linear		324302	rbm5	4632.49	34.5532	621071	0.00222501	-54.4436064	114.8872128	-1	134.0683352	TRUE	39.2846	-0.00269541			
ENSDARG00000034897	Linear		394121	rps10	3808.08	67.849	213732	0.008659445	-105.8121064	217.6242128	-1	56.12580878	TRUE	563.086	-0.056901			
ENSDARG00000098114	Linear		321818	ctsa	670.441	313.935	1431.79	0.040763758	-22.7257064	51.4514128	1	2.135604504	TRUE	6.00442	0.00319747			
ENSDARG00000103277	Linear		100004700	cyp24a1	390.011	237.699	639.922	0.107989495	-42.4483064	90.8966128	1	1.640776781	TRUE	15.6235	0.0164417			
ENSDARG00000040606	Exp 5		494033	tfap2c	2.76112	0.362275	21.0442	0.886472063	-26.1768064	62.3536128	1	7.621613415	TRUE	11.9176	0.0231068	2.17600146	0.576006	
ENSDARG00000034396	Linear		338183	mars1	528.081	282.011	988.86	0.368661108	-22.1329064	50.2658128	1	1.872554617	TRUE	5.98131	0.00392793			
ENSDARG00000041203	Linear		321681	drap1	339.289	216.027	532.882	0.74586627	-27.8146064	61.6292128	-1	1.570586084	TRUE	20.4208	-0.00838261			
ENSDARG00000076386	Linear		100302470	epdl1	429.272	252.441	729.97	0.745483562	-50.0871064	106.1742128	1	1.70048447	TRUE	26.92	0.0228347			
ENSDARG00000103834	Linear		402858	rbm14b	1207.46	326.816	4461.08	0.068266683	-38.4163064	82.8326128	1	3.694617155	TRUE	18.3418	0.00424493			
ENSDARG00000004658	Linear		493612	zgc:101810	481.871	270.127	859.593	0.332382812	-35.4131064	76.8262128	1	1.783868329	TRUE	7.78919	0.00900227			
ENSDARG00000015551	Linear		58108	fth1a	3097.48	116.009	82703.4	0.013534605	-83.3103064	172.6206128	-1	26.70034221	TRUE	203.289	-0.0200406			
ENSDARG00000011201	Linear		558312	rplp2l	10475.7	0.206989	5.30E+08	0.003324572	-104.4861064	214.9722128	-1	50609.93579	TRUE	572.22	-0.0192159			
ENSDARG00000062956	Hill		569398	dagla	49.8811	0.0532724	46705.6	0.016854237	-40.1407064	90.2814128	-1	936.3403939	0	19.0536	-10.3405	3.0702	47.0017	TRUE
ENSDARG00000016774	Linear		100334463	plekho2	744.352	323.034	1715.17	0.004087268	-34.1816064	74.3632128	-1	2.304252803	TRUE	12.4796	-0.00544239			
ENSDARG00000008660	Linear		560168	coro1b	1203.21	327.815	4416.22	0.001212357	-34.9505064	75.9010128	-1	3.670393362	TRUE	15.7234	-0.00351382			
ENSDARG00000055504	Linear		100000085	si:ch211-212k18.7	580.009	296.198	1135.76	0.307147429	-49.2857064	104.5714128	1	1.958180001	TRUE	11.8689	0.0161643			
ENSDARG00000036414	Linear		794738	si:ch73-335l21.1	2059.21	229.729	18458	0.002637995	-29.5750064	65.1500128	-1	8.963648473	TRUE	9.87645	-0.00152308			
ENSDARG00000056184	Linear		323630	dvl2	650.063	310.171	1362.41	3.86E-04	-27.2023064	60.4046128	1	2.095821337	TRUE	11.5936	0.00422882			
ENSDARG00000055791	Linear		790938	zgc:158423	2616.87	161.372	42436.2	0.001005513	-29.9119064	65.8238128	1	16.21638202	TRUE	8.58353	0.00122115			
ENSDARG00000101135	Linear		399650	si:dkey-85k7.7	422.864	250.289	714.43	0.328124554	-38.2287064	82.4574128	-1	1.689502935	TRUE	33.2061	-0.0119954			
ENSDARG00000055080	Linear		557528	rbm4.2	496.977	274.831	898.682	0.173060954	-41.8559064	89.7118128	-1	1.808300374	TRUE	24.1651	-0.0124851			
ENSDARG00000076443	Linear		100538182	si:dkey-183c6.8	583.091	296.451	1146.88	0.006884677	-30.8436064	67.6872128	-1	1.966905155	TRUE	11.1452	-0.00577159			
ENSDARG00000024598	Linear		566226	homezb	572.167	294.493	1111.66	0.104317009	-21.1270064	48.2540128	-1	1.942888286	TRUE	6.57822	-0.00342824			
ENSDARG00000105529	Linear		100535309	vgf	500.382	275.46	908.961	0.014852073	-50.5864064	107.1728128	-1	1.816532346	TRUE	33.7006	-0.0201406			
ENSDARG00000069432	Exp 5		405802	plscr3b	0.111204	1.41E-06	8742.36	0.947253174	-38.5891064	87.1782128	1	78616.06764	TRUE	21.1771	9.63E-11	5.037601117	0.109825	
ENSDARG00000009346	Linear		445090	caprin1a	742.001	322.964	1704.72	0.045863138	-29.3675064	64.7350128	-1	2.297472783	TRUE	12.0299	-0.00417843			
ENSDARG00000036298	Linear		415169	rps13	3855.83	65.2217	227952	0.002779955	-96.5951064	199.1902128	1	59.11882088	TRUE	483.434	0.033677			
ENSDARG00000010596	Linear		492472	slc7a6os	2538.25	170.635	37757.3	0.003520499	-36.6243064	79.2486128	-1	14.87531866	TRUE	13.9581	-0.00182797			
ENSDARG00000102051	Linear		569445	mtbl	3599.61	79.8749	162219	0.010739629	-64.7854064	135.5708128	-1	45.06559633	TRUE	56.6177	-0.00616178			
ENSDARG00000068628	Hill		100093706	rab8b	30.5474	9.60E-51	9.72E+52	0.165787174	-26.7951064	63.5902128	-1	3.18E+51	0	10.1933	-4.95113	18	30.2575	TRUE
ENSDARG00000060639	Linear		327160	apba2b	568.436	293.475	1101.01	0.156070491	-44.9104064	95.8208128	-1	1.936914558	TRUE	26.5771	-0.0129344			
ENSDARG00000060586	Linear		323089	ctdspl2b	2120.44	221.662	20284.3	0.002618767	-38.1794064	82.3588128	1	9.566096128	TRUE	13.8944	0.00238561			
ENSDARG00000060238	Linear		564040	uacab	605.482	301.105	1217.54	0.00838243	-44.5346064	95.0692128	1	2.010866641	TRUE	25.109	0.0118921			
ENSDARG00000036140	Hill		553474	crybgx	0.0293122	7.98E-10	1076340	0.993044398	-94.1231064	198.2462128	-1	3.67E+07	4	513.664	-311.134	17.5044	0.00966092	TRUE
ENSDARG00000036139	Exp 5		437008	lctla	0.694887	7.77E-04	621.84	0.998922328	-26.6449064	63.2898128	-1	894.8778905	TRUE	11.2717	0.0098478	0.225859987	0.202491	
ENSDARG00000075800	Linear		560151	calml4a	18982.2	3.27394	1.10E+08	0.00930952	-44.0566064	94.1132128	-1	5797.968197	TRUE	6.2216	-3.69E-04			
ENSDARG00000001975	Linear		334098	hsd11b2	333.896	213.522	522.131	0.35853278	-33.7878064	73.5756128	-1	1.563754555	TRUE	18.5545	-0.0118701			
ENSDARG00000034043	Linear		573346	irx5a	580.344	296.986	1134.06	0.019341556	-25.5049064	57.0098128	-1	1.954112315	TRUE	10.9723	-0.0043106			
ENSDARG00000074498	Linear		572355	chd9	1875.37	253.07	13897.4	0.00469536	-46.7108064	99.4216128	-1	7.410479314	TRUE	34.2484	-0.00433291			
ENSDARG00000008100	Linear		567420	slc7a10a	1396.42	311.484	6260.34	0.001195316	-34.1450064	74.2900128	-1	4.483119518	TRUE	15.8934	-0.00289513			
ENSDARG00000005315	Linear		58137	celf1	1537.78	293.94	8045.11	0.017632849	-42.1492064	90.2984128	1	5.231611894	TRUE	18.0473	0.00410119			
ENSDARG00000015385	Linear		550451	ndufs3	5397.34	18.9354	1538460	0.00180184	-60.8701064	127.7402128	1	285.0396612	TRUE	59.6468	0.0033061			
ENSDARG00000052578	Linear		574001	c6ast4	6948.6	4.92824	9797220	0.004610726	-101.5151064	209.0302128	-1	1409.955684	TRUE	139.289	-0.0245611			
ENSDARG00000012306	Linear		550345	syt13	571.359	294.038	1110.23	0.001620945	-35.9959064	77.9918128	-1	1.943146804	TRUE	14.8558	-0.00784214			
ENSDARG00000090615	Linear		567192	cd59	1997.28	235.848	16914	0.002914423	-32.9110064	71.8220128	1	8.468505139	TRUE	15.4331	0.00189005			
ENSDARG00000026599	Linear		30243	en2a	562.425	292.101	1082.92	0.087896871	-27.8773064	61.7546128	-1	1.92544702	TRUE	10.3744	-0.00507454			
ENSDARG00000103648	Linear		565481	znf536	612.731	303.068	1238.79	0.023286721	-48.6688064	103.3376128	-1	2.021760793	TRUE	29.3337	-0.0147856			
ENSDARG00000028058	Linear		554561	traf6	1002.02	335.068	2996.52	1.83E-04	-27.6994064	61.3988128	-1	2.990497451	TRUE	7.39904	-0.00282029			
ENSDARG00000035891	Hill		497505	acana	0.086269	1.49E-19	5.00E+16	0.978588124	-34.7353064	79.4706128	-1	5.80E+17	0	16.1727	-9.50517	15.8037	0.0876066	TRUE
ENSDARG00000003132	Linear		447941	apip	2933.57	130.159	66117.9	0.004327641	-39.1083064	84.2166128	1	22.53835693	TRUE	12.277	0.00181569			
ENSDARG00000078888	Linear		100002928	iqgap1	410.67	245.421	687.186	0.692462091	-28.6253064	63.2506128	1	1.673328688	TRUE	8.48724	0.00724464			
ENSDARG00000014690	Linear		449547	rps4x	3787.61	69.6526	205964	0.002932503	-114.3441064	234.6882128	-1	54.37858745	TRUE	850.831	-0.0919031			
ENSDARG00000005456	Linear		406291	katnb1	1953.28	241.061	15827.2	0.005586026	-32.8800064	71.7600128	-1	8.102845338	TRUE	6.75313	-0.0019293			
ENSDARG00000079000	Linear		557086	tp53bp1	677.529	314.437	1459.89	6.99E-04	-36.2639064	78.5278128	-1	2.154736879	TRUE	16.6429	-0.00671245			
ENSDARG00000104011	Hill		393818	rps17	0.0293122	7.98E-10	1076340	0.878411506	-85.6761064	181.3522128	-1	3.67E+07	4	450.752	-182.577	17.4882	0.00690843	TRUE
ENSDARG00000051888	Linear		321460	ist1	515.063	279.303	949.827	6.01E-04	-27.0808064	60.1616128	1	1.844101209	TRUE	7.64184	0.00530131			
ENSDARG00000036044	Linear		406485	rps20	5001.93	24.6752	1013950	0.001556759	-127.6141064	261.2282128	-1	202.710819	TRUE	1735.52	-0.145456			
ENSDARG00000103718	Linear		393351	chmp5b	3363.31	95.5829	118346	0.005041076	-47.9650064	101.9300128	1	35.18736092	TRUE	28.2025	0.00259036			
ENSDARG00000051939	Linear		58068	pcxb	413.167	246.307	693.068	0.547836988	-32.6176064	71.2352128	1	1.677447251	TRUE	8.25973	0.00898893			
ENSDARG00000038865	Linear		406421	acox3	486.217	270.902	872.667	0.326329373	-28.4951064	62.9902128	1	1.794807716	TRUE	7.62766	0.00607488			
ENSDARG00000096874	Linear		100331329	tmem176l.3b	536.449	285.591	1007.66	0.705628496	-35.0673064	76.1346128	1	1.878382022	TRUE	7.73301	0.00793247			
ENSDARG00000009170	Linear		100036549	ctr9	723.955	321.321	1631.11	0.053285592	-31.7075064	69.4150128	1	2.253058468	TRUE	12.159	0.00487712			
ENSDARG00000099380	Linear		378961	rpl13	9093.92	0.769309	1.07E+08	0.002484037	-101.7851064	209.5702128	1	11820.89382	TRUE	575.148	0.0190511			
ENSDARG00000100013	Linear		393850	dhx38	401.083	241.906	665.001	0.396491818	-44.0219064	94.0438128	-1	1.65801179	TRUE	30.6426	-0.0174485			
ENSDARG00000079738	Linear		102997060	znf219	611.566	302.704	1235.57	0.042377241	-40.7649064	87.5298128	-1	2.020343306	TRUE	16.8208	-0.00954913			
ENSDARG00000059227	Linear		554095	fabp1b.1	27205.9	64.4089	1.15E+07	0.003296685	-100.3721064	206.7442128	1	422.3934891	TRUE	148.974	0.00588739			
ENSDARG00000058451	Hill		336727	rpl6	0.0293122	7.98E-10	1076340	0.981625579	-115.0501064	240.1002128	-1	3.67E+07	4	1684.35	-945.386	14.3128	0.00602507	TRUE
ENSDARG00000058425	Exp 5		445154	rab35b	12.703	0.104654	1541.91	0.95095915	-30.5284064	71.0568128	-1	121.3809315	TRUE	14.409	0.0116582	0.405088385	0.376281	
ENSDARG00000022974	Hill		334827	wdr13	0.0784784	7.62E-09	808218	0.993288559	-29.6397064	69.2794128	-1	1.03E+07	0	13.1208	-7.31401	9.88338	0.0807367	TRUE
ENSDARG00000063292	Linear		767720	ssuh2rs1	32726.3	214.829	4985410	7.03E-04	-48.0691064	102.1382128	-1	152.3365095	TRUE	35.6418	-2.68E-04			
ENSDARG00000093022	Linear		347743;100302659	selenoh;selenoh	2182.86	212.588	22413.7	0.009450968	-44.4408064	94.8816128	1	10.26803018	TRUE	28.051	0.00328149			
ENSDARG00000005772	Linear		317639	tsr2	4185.68	48.7619	359295	1.69E-04	-29.8736064	65.7472128	1	85.83914901	TRUE	9.9479	7.62E-04			
ENSDARG00000015337	Linear		561372	comta	430.51	252.931	732.764	0.018666707	-27.4948064	60.9896128	1	1.702084758	TRUE	7.08299	0.00649008			
ENSDARG00000043571	Linear		447926	kif2a	553.238	289.093	1058.73	0.319777763	-27.1445064	60.2890128	1	1.913702511	TRUE	11.3801	0.00495301			
ENSDARG00000043402	Linear		564733	zgc:171480	1042.33	335.016	3243.02	0.008462016	-31.2454064	68.4908128	-1	3.111284237	TRUE	12.4748	-0.00330155			
ENSDARG00000086699	Hill		556945	smim15	35.6745	2.23E-47	5.69E+49	0.036189693	-33.1460064	76.2920128	-1	1.60E+48	0	17.136	-5.31265	17.9952	33.8514	TRUE
ENSDARG00000104329	Linear		100002182	si:ch73-281k2.5	370.325	229.189	598.373	0.105546124	-21.3597064	48.7194128	1	1.615806169	TRUE	5.72051	0.00536569			
ENSDARG00000034056	Linear		561724	csnk1g2b	979.037	334.966	2861.52	0.100526368	-39.8413064	85.6826128	1	2.922795149	TRUE	23.5021	0.00566661			
ENSDARG00000069099	Linear		378980	tmco1	951.049	335.193	2698.43	0.003813859	-35.3457064	76.6914128	-1	2.837317605	TRUE	18.9327	-0.00454414			
ENSDARG00000006074	Linear		100005763	uck2a	893.264	333.941	2389.41	7.73E-04	-33.7274064	73.4548128	1	2.674915629	TRUE	11.4636	0.00442211			
