Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: TGSH_DeSeq_normDataF2
Work Source: TGSH_DeSeq_normDataF2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 04/27/2022 18:45.54
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 1106
Total Run Time: 21 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-6811434	COPI-dependent Golgi-to-ER retrograde traffic	52	57	6	4	2	5	5	5	6	2	2	112	55	4723	0.85338	0.38516	0.38516	3.51	447926;394102	kif2a;surf4	ENSDARG00000043571;ENSDARG00000104647		556.1585	556.1585	521.595	48.880170463082216	542.1410554837428	44.67990110740132	295.29449999999997	295.29449999999997	281.919	18.91581350352194	289.86998196429187	17.290379077988735	1047.768	1047.768	965.036	117.00071644225166	1014.2155177653018	106.94685371613564					521.595;590.722	281.919;308.67	965.036;1130.5	2	0	2	447926;394102	ENSDARG00000043571;ENSDARG00000104647	556.1585	556.1585	48.880170463082216	295.29449999999997	295.29449999999997	18.91581350352194	1047.768	1047.768	117.00071644225166	521.595;590.722	281.919;308.67	965.036;1130.5	0															0						Linear,2(1)	2.3302412920740263	4.981348991394043	1.6112229824066162	3.3701260089874268	1.2437322575448333	2.4906744956970215	488.41404000000006	623.9029599999999	269.0785199999999	321.51048000000003	885.61328	1209.92272	UP	1.0	0.0	0.0	
R-DRE-8856688	Golgi-to-ER retrograde transport	57	64	7	5	2	6	6	6	7	2	2	112	62	4716	0.81341	0.44229	0.66122	3.12	447926;394102	kif2a;surf4	ENSDARG00000043571;ENSDARG00000104647		556.1585	556.1585	521.595	48.880170463082216	542.1410554837428	44.67990110740132	295.29449999999997	295.29449999999997	281.919	18.91581350352194	289.86998196429187	17.290379077988735	1047.768	1047.768	965.036	117.00071644225166	1014.2155177653018	106.94685371613564					521.595;590.722	281.919;308.67	965.036;1130.5	2	0	2	447926;394102	ENSDARG00000043571;ENSDARG00000104647	556.1585	556.1585	48.880170463082216	295.29449999999997	295.29449999999997	18.91581350352194	1047.768	1047.768	117.00071644225166	521.595;590.722	281.919;308.67	965.036;1130.5	0															0						Linear,2(1)	2.3302412920740263	4.981348991394043	1.6112229824066162	3.3701260089874268	1.2437322575448333	2.4906744956970215	488.41404000000006	623.9029599999999	269.0785199999999	321.51048000000003	885.61328	1209.92272	UP	1.0	0.0	0.0	
R-DRE-983189	Kinesins	26	31	3	2	1	3	3	3	3	1	1	113	30	4748	0.83789	0.51965	0.51965	3.23	447926	kif2a	ENSDARG00000043571		521.595	521.595	521.595		521.595		281.919	281.919	281.919		281.919		965.036	965.036	965.036		965.0359999999998						521.595	281.919	965.036	1	0	1	447926	ENSDARG00000043571	521.595	521.595		281.919	281.919		965.036	965.036		521.595	281.919	965.036	0															0						Linear,1(1)	1.6112229824066162	1.6112229824066162	1.6112229824066162	1.6112229824066162	0.0	1.6112229824066162	521.595	521.595	281.919	281.919	965.036	965.036	UP	1.0	0.0	0.0	
R-DRE-909733	Interferon alpha/beta signaling	6	9	1	0	0	0	0	0	1	0	0	114	9	4769	0.80865	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-913531	Interferon Signaling	20	24	1	0	0	0	0	0	1	0	0	114	24	4754	0.56708	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3065679	SUMO is proteolytically processed	6	6	1	1	0	1	1	1	1	0	0	114	6	4772	0.86801	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3215018	Processing and activation of SUMO	9	10	1	1	0	1	1	1	1	0	0	114	10	4768	0.78977	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-4641263	Regulation of FZD by ubiquitination	11	13	5	3	1	2	2	2	5	0	0	114	13	4765	0.73572	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5683826	Surfactant metabolism	10	12	1	1	1	1	1	1	1	1	1	113	11	4767	0.9695	0.24669	0.24669	8.33	564488	ccdc59	ENSDARG00000045755		396.393	396.393	396.393		396.393		240.348	240.348	240.348		240.348		653.749	653.749	653.749		653.749		0.0	396.393			396.393	240.348	653.749	0	1	0															1	564488	ENSDARG00000045755	396.393	396.393		240.348	240.348		653.749	653.749		396.393	240.348	653.749	0						Linear,1(1)	2.403093099594116	2.403093099594116	2.403093099594116	2.403093099594116	0.0	2.403093099594116	396.393	396.393	240.348	240.348	653.749	653.749	DOWN	0.0	1.0	0.0	
R-DRE-73884	Base Excision Repair	31	38	3	3	3	2	2	2	3	2	2	112	36	4742	0.94235	0.22151	0.22151	5.26	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555	0.5	767.3389999999999			844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-73929	Base-Excision Repair, AP Site Formation	17	24	2	2	2	2	2	2	2	2	2	112	22	4756	0.98253	0.10662	0.10662	8.33	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555	0.5	767.3389999999999			844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-73933	Resolution of Abasic Sites (AP sites)	19	19	1	1	1	0	0	0	1	0	0	114	19	4759	0.63837	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6805567	Keratinization	20	24	7	1	1	0	0	0	7	0	0	114	24	4754	0.56708	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-430039	mRNA decay by 5' to 3' exoribonuclease	10	10	3	3	1	2	2	2	3	0	0	114	10	4768	0.78977	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-400206	Regulation of lipid metabolism by PPARalpha	13	13	2	0	0	2	2	2	2	0	0	114	13	4765	0.73572	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-174824	Plasma lipoprotein assembly, remodeling, and clearance	30	33	5	2	2	4	4	3	5	2	2	112	31	4747	0.95949	0.1788	0.1788	6.06	492488;322691	cetp;plg	ENSDARG00000030872;ENSDARG00000023111		402.872	402.872	318.324	119.56892827152033	454.7166588277962	94.45099951857989	238.805	238.805	206.03	46.35084950677798	258.9025622496217	36.6138939918327	683.3115	683.3115	491.823	270.80563373848	800.7318523672523	213.91730403219051	0.5	402.872			318.324;487.42	206.03;271.58	491.823;874.8	2	0	2	492488;322691	ENSDARG00000030872;ENSDARG00000023111	402.872	402.872	119.56892827152033	238.805	238.805	46.35084950677798	683.3115	683.3115	270.80563373848	318.324;487.42	206.03;271.58	491.823;874.8	0															0						Linear,2(1)	1.9658966143835115	3.933213472366333	1.913762092590332	2.019451379776001	0.07473361166775899	1.9666067361831665	237.15792000000002	568.58608	174.56600000000003	303.044	307.9940400000001	1058.62896	UP	1.0	0.0	0.0	
R-DRE-8964026	Chylomicron clearance	2	2	1	0	0	1	1	0	1	0	0	114	2	4776	0.95393	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8964038	LDL clearance	9	12	2	0	0	1	1	0	2	0	0	114	12	4766	0.75331	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8964043	Plasma lipoprotein clearance	15	18	2	0	0	1	1	0	2	0	0	114	18	4760	0.65366	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-211897	Cytochrome P450 - arranged by substrate type	31	37	4	3	2	4	4	3	4	2	2	112	35	4743	0.94602	0.21289	0.21289	5.41	792041;414331	tbxas1;cyp51	ENSDARG00000002249;ENSDARG00000042641		415.7725	415.7725	365.71	70.79906646630307	408.3917612951044	70.02540399626393	246.266	246.266	227.558	26.457107324875718	243.50787046809114	26.167995165285802	703.346	703.346	587.736	163.49722994595368	686.301561514647	161.71060086907778	0.5	415.7725			365.71;465.835	227.558;264.974	587.736;818.956	2	0	2	792041;414331	ENSDARG00000002249;ENSDARG00000042641	415.7725	415.7725	70.79906646630307	246.266	246.266	26.457107324875718	703.346	703.346	163.49722994595368	365.71;465.835	227.558;264.974	587.736;818.956	0															0						Linear,2(1)	1.7033360639831625	3.4139692783355713	1.5954372882843018	1.8185319900512695	0.15775177646621336	1.7069846391677856	317.65	513.895	209.59832	282.93368	476.7504	929.9416	UP	1.0	0.0	0.0	
R-DRE-211935	Fatty acids	8	11	1	1	0	1	1	1	1	0	0	114	11	4767	0.77133	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9018677	Biosynthesis of DHA-derived SPMs	12	16	1	1	1	1	1	1	1	1	1	113	15	4763	0.94778	0.31467	0.31467	6.25	322732	alox12	ENSDARG00000069463		604.666	604.666	604.666		604.666		300.607	300.607	300.607		300.607		1216.28	1216.28	1216.28		1216.28		0.0	604.666			604.666	300.607	1216.28	1	0	1	322732	ENSDARG00000069463	604.666	604.666		300.607	300.607		1216.28	1216.28		604.666	300.607	1216.28	0															0						Linear,1(1)	2.685267448425293	2.685267448425293	2.685267448425293	2.685267448425293	0.0	2.685267448425293	604.666	604.666	300.607	300.607	1216.28	1216.28	UP	1.0	0.0	0.0	
R-DRE-9018678	Biosynthesis of specialized proresolving mediators (SPMs)	12	17	1	1	1	1	1	1	1	1	1	113	16	4762	0.9417	0.33069	0.33069	5.88	322732	alox12	ENSDARG00000069463		604.666	604.666	604.666		604.666		300.607	300.607	300.607		300.607		1216.28	1216.28	1216.28		1216.28		0.0	604.666			604.666	300.607	1216.28	1	0	1	322732	ENSDARG00000069463	604.666	604.666		300.607	300.607		1216.28	1216.28		604.666	300.607	1216.28	0															0						Linear,1(1)	2.685267448425293	2.685267448425293	2.685267448425293	2.685267448425293	0.0	2.685267448425293	604.666	604.666	300.607	300.607	1216.28	1216.28	UP	1.0	0.0	0.0	
R-DRE-432047	Passive transport by Aquaporins	8	9	3	2	2	3	3	3	3	2	2	112	7	4771	0.99907	0.017413	0.017413	22.22	436844;406777	aqp12;aqp3a	ENSDARG00000043279;ENSDARG00000003808		405.219	405.219	300.33	148.3354463437517	351.12683857874185	127.0884762185507	237.855	237.855	197.382	57.237465509926174	216.98272503119887	49.03900216412961	695.9395	695.9395	456.974	337.94825103926803	572.7029318173339	289.5419087206862	0.0	300.33	0.0	300.33	510.108;300.33	278.328;197.382	934.905;456.974	2	0	2	436844;406777	ENSDARG00000043279;ENSDARG00000003808	405.219	405.219	148.3354463437517	237.855	237.855	57.237465509926174	695.9395	695.9395	337.94825103926803	510.108;300.33	278.328;197.382	934.905;456.974	0															0						Linear,2(1)	2.2667070772917093	4.55455207824707	2.0581295490264893	2.496422529220581	0.30991993844170346	2.277276039123535	199.63656	610.80144	158.52792000000005	317.1820799999999	227.56712	1164.31188	UP	1.0	0.0	0.0	
R-DRE-445717	Aquaporin-mediated transport	30	31	8	4	3	7	7	6	8	3	3	111	28	4750	0.99458	0.034502	0.034502	9.68	436844;406777;100334729	aqp12;aqp3a;rab11fip2	ENSDARG00000043279;ENSDARG00000003808;ENSDARG00000101432		421.7846666666667	454.916	300.33	108.74266070560022	377.2840751624463	110.0302653436011	240.06733333333332	244.492	197.382	40.653991013593384	223.91568993573782	39.53539197849653	746.107	846.442	456.974	254.27316877523666	641.6914222397088	261.18552679392553	0.5	377.623			510.108;300.33;454.916	278.328;197.382;244.492	934.905;456.974;846.442	2	1	2	436844;406777	ENSDARG00000043279;ENSDARG00000003808	405.219	405.219	148.3354463437517	237.855	237.855	57.237465509926174	695.9395	695.9395	337.94825103926803	510.108;300.33	278.328;197.382	934.905;456.974	1	100334729	ENSDARG00000101432	454.916	454.916		244.492	244.492		846.442	846.442		454.916	244.492	846.442	0						Linear,3(1)	Infinity	Infinity	2.0581295490264893	Infinity	NaN	NaN	298.73076198234855	544.8385713509848	194.06301172888502	286.07165493778166	458.36982241743914	1033.8441775825609	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-163282	Mitochondrial transcription initiation	2	2	1	1	1	1	1	0	1	0	0	114	2	4776	0.95393	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-75944	Transcription from mitochondrial promoters	2	2	1	1	1	1	1	0	1	0	0	114	2	4776	0.95393	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2187338	Visual phototransduction	45	47	5	2	1	1	1	1	5	0	0	114	47	4731	0.3284	1.0	0.62816	0.0																														0	0	0															0															0																							
R-DRE-9709957	Sensory Perception	51	71	6	2	1	1	1	1	6	0	0	114	71	4707	0.18519	1.0	0.41421	0.0																														0	0	0															0															0																							
R-DRE-975634	Retinoid metabolism and transport	14	15	2	0	0	0	0	0	2	0	0	114	15	4763	0.70173	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-202403	TCR signaling	16	19	6	3	1	3	3	3	6	0	0	114	19	4759	0.63837	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2559580	Oxidative Stress Induced Senescence	45	59	7	3	3	3	3	3	7	2	2	112	57	4721	0.84227	0.40175	0.40175	3.39	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-2559582	Senescence-Associated Secretory Phenotype (SASP)	38	53	8	6	3	4	4	4	8	2	2	112	51	4727	0.87477	0.35142	0.35142	3.77	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-2559585	Oncogene Induced Senescence	11	11	3	1	1	0	0	0	3	0	0	114	11	4767	0.77133	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8934593	Regulation of RUNX1 Expression and Activity	6	12	1	1	0	1	1	1	1	0	0	114	12	4766	0.75331	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8848584	Wax and plasmalogen biosynthesis	4	5	1	0	0	0	0	0	1	0	0	114	5	4773	0.88875	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9640463	Wax biosynthesis	3	3	1	0	0	0	0	0	1	0	0	114	3	4775	0.93169	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5675221	Negative regulation of MAPK pathway	30	31	6	2	1	3	3	2	6	0	0	114	31	4747	0.48035	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6809371	Formation of the cornified envelope	20	24	7	1	1	0	0	0	7	0	0	114	24	4754	0.56708	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-75955	RNA Polymerase II Transcription Elongation	34	34	5	4	1	4	4	4	5	1	1	113	33	4745	0.81275	0.55266	0.55266	2.94	449992	polr2i	ENSDARG00000040443		380.436	380.436	380.436		380.436		234.237	234.237	234.237		234.237		617.887	617.887	617.887		617.887						380.436	234.237	617.887	1	0	1	449992	ENSDARG00000040443	380.436	380.436		234.237	234.237		617.887	617.887		380.436	234.237	617.887	0															0						Linear,1(1)	2.291152238845825	2.291152238845825	2.291152238845825	2.291152238845825	0.0	2.291152238845825	380.436	380.436	234.237	234.237	617.887	617.887	UP	1.0	0.0	0.0	
R-DRE-8866654	E3 ubiquitin ligases ubiquitinate target proteins	28	30	4	2	1	1	1	1	4	0	0	114	30	4748	0.49189	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1660661	Sphingolipid de novo biosynthesis	21	27	2	1	1	1	1	1	2	1	1	113	26	4752	0.87026	0.47184	0.47184	3.7	402799	degs2	ENSDARG00000042544		389.278	389.278	389.278		389.278		236.524	236.524	236.524		236.524		640.685	640.685	640.685		640.685						389.278	236.524	640.685	1	0	1	402799	ENSDARG00000042544	389.278	389.278		236.524	236.524		640.685	640.685		389.278	236.524	640.685	0															0						Linear,1(1)	5.055976390838622	5.055976390838623	5.055976390838623	5.055976390838623	0.0	5.055976390838623	389.278	389.278	236.524	236.524	640.685	640.685	UP	1.0	0.0	0.0	
R-DRE-428157	Sphingolipid metabolism	38	50	6	4	3	5	5	3	6	2	2	112	48	4730	0.88999	0.32571	0.32571	4.0	558496;402799	cerk;degs2	ENSDARG00000069169;ENSDARG00000042544		448.26750000000004	448.26750000000004	389.278	83.42375093760727	445.7485782932255	83.3476591595129	258.1965	258.1965	236.524	30.649543430530947	257.2710585114288	30.62158762380636	780.038	780.038	640.685	197.07490255737798	774.0874614023827	196.8951482357967					507.257;389.278	279.869;236.524	919.391;640.685	2	0	2	558496;402799	ENSDARG00000069169;ENSDARG00000042544	448.26750000000004	448.26750000000004	83.42375093760727	258.1965	258.1965	30.649543430530947	780.038	780.038	197.07490255737798	507.257;389.278	279.869;236.524	919.391;640.685	0															0						Linear,2(1)	Infinity	Infinity	5.055976390838623	Infinity	NaN	Infinity	332.64808000000005	563.88692	215.71839999999997	300.67460000000005	506.90612000000004	1053.16988	UP	1.0	0.0	0.0	
R-DRE-1268020	Mitochondrial protein import	13	15	2	0	0	0	0	0	2	0	0	114	15	4763	0.70173	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2299718	Condensation of Prophase Chromosomes	22	36	3	3	2	3	3	3	3	2	2	112	34	4744	0.94957	0.2043	0.2043	5.56	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555	0.5	767.3389999999999			844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-68875	Mitotic Prophase	49	64	6	6	3	5	5	5	6	2	2	112	62	4716	0.81341	0.44229	0.66122	3.12	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-5669034	TNFs bind their physiological receptors	4	12	1	1	1	0	0	0	1	0	0	114	12	4766	0.75331	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-211000	Gene Silencing by RNA	48	63	6	5	3	5	5	5	6	3	3	111	60	4718	0.9417	0.18071	0.18071	4.76	561187;449992;394048	si:ch211-113a14.19;polr2i;h2ax	ENSDARG00000113707;ENSDARG00000040443;ENSDARG00000029406		638.3713333333334	690.191	380.436	236.3256038611416	611.4162199023793	255.16171855571162	294.38599999999997	316.217	234.237	52.73880869909762	286.7954957679851	56.36396267977779	1422.6156666666666	1506.44	617.887	766.2629456109264	1348.939435352195	828.2649516094901					844.487;380.436;690.191	332.704;234.237;316.217	2143.52;617.887;1506.44	1	2	1	449992	ENSDARG00000040443	380.436	380.436		234.237	234.237		617.887	617.887		380.436	234.237	617.887	2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,3(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	NaN	370.9437373622965	905.7989293043703	234.7064198176384	354.06558018236166	555.5075155463992	2289.7238177869344	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-212165	Epigenetic regulation of gene expression	45	61	4	4	4	4	4	4	4	4	4	110	57	4721	0.98673	0.052888	0.052888	6.56	567105;561187;394048;327078	taf1a;si:ch211-113a14.19;h2ax;polr1a	ENSDARG00000052471;ENSDARG00000113707;ENSDARG00000029406;ENSDARG00000098375		665.293	633.3420000000001	550.001	134.0498480715289	631.5470431219982	135.8363613813566	308.29375	305.95399999999995	288.563	20.056337308940126	301.97293637616855	20.835383078570445	1455.555	1315.2	1048.3	500.56534821472934	1341.043790817063	502.4461966439367	2.5	767.3389999999999			550.001;844.487;690.191;576.493	288.563;332.704;316.217;295.691	1048.3;2143.52;1506.44;1123.96	1	3	1	327078	ENSDARG00000098375	576.493	576.493		295.691	295.691		1123.96	1123.96		576.493	295.691	1123.96	3	567105;561187;394048	ENSDARG00000052471;ENSDARG00000113707;ENSDARG00000029406	694.893	690.191	147.29929616939754	312.49466666666666	316.217	22.304680996000368	1566.0866666666668	1506.44	550.0409127813426	550.001;844.487;690.191	288.563;332.704;316.217	1048.3;2143.52;1506.44	0						Linear,4(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	6.399526119232178	533.9241488899015	796.6618511100983	288.63853943723825	327.9489605627617	965.0009587495649	1946.1090412504348	DOWN	0.25	0.75	0.0	
R-DRE-212300	PRC2 methylates histones and DNA	24	39	2	2	2	2	2	2	2	2	2	112	37	4741	0.93857	0.23016	0.23016	5.13	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555	0.5	767.3389999999999			844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
