Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: DES_DeSeq_normDataF2
Work Source: DES_DeSeq_normDataF2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 04/27/2022 18:45.17
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 768
Total Run Time: 18 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-948021	Transport to the Golgi and subsequent modification	83	104	5	3	3	4	4	4	5	2	2	27	102	4761	0.97716	0.12557	0.12557	1.92	437015;394141	trappc1;dctn2	ENSDARG00000039005;ENSDARG00000031388		41.0187	41.0187	30.7771	14.48380962040028	36.38308732033343	12.915220915192597	23.96785	23.96785	20.0664	5.517483502920523	22.201952963493483	4.919943040108803	70.7442	70.7442	47.2048	33.28973873012523	60.08965958524612	29.68447812949984					51.2603;30.7771	27.8693;20.0664	94.2836;47.2048	0	2	0															2	437015;394141	ENSDARG00000039005;ENSDARG00000031388	41.0187	41.0187	14.48380962040028	23.96785	23.96785	5.517483502920523	70.7442	70.7442	33.28973873012523	51.2603;30.7771	27.8693;20.0664	94.2836;47.2048	0						Linear,2(1)	1.9319967501196054	3.9363808631896973	1.5924749374389648	2.3439059257507324	0.5313419474289602	1.9681904315948486	20.945164000000005	61.092236	16.321008	31.614691999999998	24.606976000000003	116.88142400000001	DOWN	0.0	1.0	0.0	
R-DRE-199977	ER to Golgi Anterograde Transport	70	82	5	3	3	4	4	4	5	2	2	27	80	4783	0.98788	0.084229	0.084229	2.44	437015;394141	trappc1;dctn2	ENSDARG00000039005;ENSDARG00000031388		41.0187	41.0187	30.7771	14.48380962040028	36.38308732033343	12.915220915192597	23.96785	23.96785	20.0664	5.517483502920523	22.201952963493483	4.919943040108803	70.7442	70.7442	47.2048	33.28973873012523	60.08965958524612	29.68447812949984					51.2603;30.7771	27.8693;20.0664	94.2836;47.2048	0	2	0															2	437015;394141	ENSDARG00000039005;ENSDARG00000031388	41.0187	41.0187	14.48380962040028	23.96785	23.96785	5.517483502920523	70.7442	70.7442	33.28973873012523	51.2603;30.7771	27.8693;20.0664	94.2836;47.2048	0						Linear,2(1)	1.9319967501196054	3.9363808631896973	1.5924749374389648	2.3439059257507324	0.5313419474289602	1.9681904315948486	20.945164000000005	61.092236	16.321008	31.614691999999998	24.606976000000003	116.88142400000001	DOWN	0.0	1.0	0.0	
R-DRE-204005	COPII-mediated vesicle transport	35	42	3	1	1	3	3	3	3	1	1	28	41	4822	0.97476	0.2218	0.2218	2.38	437015	trappc1	ENSDARG00000039005		51.2603	51.2603	51.2603		51.2603		27.8693	27.8693	27.8693		27.8693		94.2836	94.2836	94.2836		94.2836						51.2603	27.8693	94.2836	0	1	0															1	437015	ENSDARG00000039005	51.2603	51.2603		27.8693	27.8693		94.2836	94.2836		51.2603	27.8693	94.2836	0						Linear,1(1)	1.5924749374389648	1.5924749374389648	1.5924749374389648	1.5924749374389648	0.0	1.5924749374389648	51.2603	51.2603	27.8693	27.8693	94.2836	94.2836	DOWN	0.0	1.0	0.0	
R-DRE-2132295	MHC class II antigen presentation	20	43	1	0	0	1	1	1	1	0	0	29	43	4820	0.77354	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5694530	Cargo concentration in the ER	17	21	2	0	0	2	2	2	2	0	0	29	21	4842	0.88239	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-196854	Metabolism of vitamins and cofactors	75	90	5	4	2	4	4	2	5	0	0	29	90	4773	0.58272	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6806667	Metabolism of fat-soluble vitamins	17	19	2	1	1	1	1	0	2	0	0	29	19	4844	0.89299	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9012999	RHO GTPase cycle	200	252	9	8	5	8	8	7	9	3	3	26	249	4614	0.94069	0.18572	0.18572	1.19	80963;751645;100005849	rnd3a;rnd2;rhov	ENSDARG00000076799;ENSDARG00000070735;ENSDARG00000070434		74.00556666666667	72.0116	60.6068	14.498949802083327	70.9673904304098	12.689312068850528	29.191466666666667	32.056	22.0961	6.182626062065654	28.47966906434389	6.222590088705522	189.04299999999998	166.237	161.769	43.428050336159565	178.40746926255665	36.427986788850056					72.0116;60.6068;89.3983	32.056;22.0961;33.4223	161.769;166.237;239.123	1	2	1	751645	ENSDARG00000070735	60.6068	60.6068		22.0961	22.0961		166.237	166.237		60.6068	22.0961	166.237	2	80963;100005849	ENSDARG00000076799;ENSDARG00000070434	80.70495	80.70495	12.294253472456262	32.739149999999995	32.739149999999995	0.9661199951355175	200.446	200.446	54.69753795190404	72.0116;89.3983	32.056;33.4223	161.769;239.123	0						Linear,3(1)	4.005360440546968	13.224725723266602	2.063920497894287	5.664744853973389	2.031993053190813	5.496060371398926	57.59846042711524	90.41267290621809	22.19516665705117	36.18776667628216	139.8995347581539	238.18646524184607	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-9696264	RND3 GTPase cycle	24	28	1	1	1	1	1	1	1	1	1	28	27	4836	0.98834	0.15375	0.15375	3.57	80963	rnd3a	ENSDARG00000076799		72.0116	72.0116	72.0116		72.0116		32.056	32.056	32.056		32.056		161.769	161.769	161.769		161.769						72.0116	32.056	161.769	0	1	0															1	80963	ENSDARG00000076799	72.0116	72.0116		32.056	32.056		161.769	161.769		72.0116	32.056	161.769	0						Linear,1(1)	2.063920497894287	2.063920497894287	2.063920497894287	2.063920497894287	0.0	2.063920497894287	72.0116	72.0116	32.056	32.056	161.769	161.769	DOWN	0.0	1.0	0.0	
R-DRE-9696270	RND2 GTPase cycle	20	27	1	1	1	1	1	1	1	1	1	28	26	4837	0.98913	0.14868	0.14868	3.7	751645	rnd2	ENSDARG00000070735		60.6068	60.6068	60.6068		60.60679999999999		22.0961	22.0961	22.0961		22.0961		166.237	166.237	166.237		166.237						60.6068	22.0961	166.237	1	0	1	751645	ENSDARG00000070735	60.6068	60.6068		22.0961	22.0961		166.237	166.237		60.6068	22.0961	166.237	0															0						Linear,1(1)	5.664744853973389	5.664744853973389	5.664744853973389	5.664744853973389	0.0	5.664744853973389	60.6068	60.6068	22.0961	22.0961	166.237	166.237	UP	1.0	0.0	0.0	
R-DRE-1630316	Glycosaminoglycan metabolism	40	78	2	2	0	2	2	2	2	0	0	29	78	4785	0.62659	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1793185	Chondroitin sulfate/dermatan sulfate metabolism	9	26	1	1	0	1	1	1	1	0	0	29	26	4837	0.85643	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2022870	Chondroitin sulfate biosynthesis	5	16	1	1	0	1	1	1	1	0	0	29	16	4847	0.90912	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-71387	Metabolism of carbohydrates	100	148	3	3	0	2	2	2	3	0	0	29	148	4715	0.40922	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-166016	Toll Like Receptor 4 (TLR4) Cascade	39	49	3	1	1	1	1	0	3	0	0	29	49	4814	0.74618	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	39	46	3	1	1	1	1	0	3	0	0	29	46	4817	0.75975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-166166	MyD88-independent TLR4 cascade 	37	45	3	1	1	1	1	0	3	0	0	29	45	4818	0.76432	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-166520	Signaling by NTRKs	42	49	3	2	1	2	2	2	3	1	1	28	48	4815	0.9664	0.25382	0.25382	2.04	553656	hrasb	ENSDARG00000005651		41.759	41.759	41.759		41.759		24.7404	24.7404	24.7404		24.7404		70.4846	70.4846	70.4846		70.4846						41.759	24.7404	70.4846	1	0	1	553656	ENSDARG00000005651	41.759	41.759		24.7404	24.7404		70.4846	70.4846		41.759	24.7404	70.4846	0															0						Linear,1(1)	4.171412944793701	4.171412944793701	4.171412944793701	4.171412944793701	0.0	4.171412944793701	41.759	41.759	24.7404	24.7404	70.4846	70.4846	UP	1.0	0.0	0.0	
R-DRE-168138	Toll Like Receptor 9 (TLR9) Cascade	41	49	3	1	1	1	1	0	3	0	0	29	49	4814	0.74618	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168142	Toll Like Receptor 10 (TLR10) Cascade	39	46	3	1	1	1	1	0	3	0	0	29	46	4817	0.75975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168164	Toll Like Receptor 3 (TLR3) Cascade	37	45	3	1	1	1	1	0	3	0	0	29	45	4818	0.76432	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168176	Toll Like Receptor 5 (TLR5) Cascade	39	46	3	1	1	1	1	0	3	0	0	29	46	4817	0.75975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168179	Toll Like Receptor TLR1:TLR2 Cascade	39	46	3	1	1	1	1	0	3	0	0	29	46	4817	0.75975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	39	47	3	1	1	1	1	0	3	0	0	29	47	4816	0.7552	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168188	Toll Like Receptor TLR6:TLR2 Cascade	39	46	3	1	1	1	1	0	3	0	0	29	46	4817	0.75975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-168898	Toll-like Receptor Cascades	45	60	3	1	1	1	1	0	3	0	0	29	60	4803	0.69843	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-181438	Toll Like Receptor 2 (TLR2) Cascade	39	46	3	1	1	1	1	0	3	0	0	29	46	4817	0.75975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-187037	Signaling by NTRK1 (TRKA)	37	43	3	2	1	2	2	2	3	1	1	28	42	4821	0.97363	0.22646	0.22646	2.33	553656	hrasb	ENSDARG00000005651		41.759	41.759	41.759		41.759		24.7404	24.7404	24.7404		24.7404		70.4846	70.4846	70.4846		70.4846						41.759	24.7404	70.4846	1	0	1	553656	ENSDARG00000005651	41.759	41.759		24.7404	24.7404		70.4846	70.4846		41.759	24.7404	70.4846	0															0						Linear,1(1)	4.171412944793701	4.171412944793701	4.171412944793701	4.171412944793701	0.0	4.171412944793701	41.759	41.759	24.7404	24.7404	70.4846	70.4846	UP	1.0	0.0	0.0	
R-DRE-198725	Nuclear Events (kinase and transcription factor activation)	16	18	1	0	0	0	0	0	1	0	0	29	18	4845	0.89834	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-198753	ERK/MAPK targets	10	11	1	0	0	0	0	0	1	0	0	29	11	4852	0.93663	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-202670	ERKs are inactivated	9	9	1	0	0	0	0	0	1	0	0	29	9	4854	0.94785	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-448424	Interleukin-17 signaling	29	33	3	1	1	1	1	0	3	0	0	29	33	4830	0.82131	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-449147	Signaling by Interleukins	77	122	5	3	1	3	3	2	5	0	0	29	122	4741	0.47973	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-450282	MAPK targets/ Nuclear events mediated by MAP kinases	17	18	1	0	0	0	0	0	1	0	0	29	18	4845	0.89834	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-450294	MAP kinase activation	29	33	3	1	1	1	1	0	3	0	0	29	33	4830	0.82131	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-937061	TRIF(TICAM1)-mediated TLR4 signaling 	37	45	3	1	1	1	1	0	3	0	0	29	45	4818	0.76432	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	39	46	3	1	1	1	1	0	3	0	0	29	46	4817	0.75975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-975155	MyD88 dependent cascade initiated on endosome	39	47	3	1	1	1	1	0	3	0	0	29	47	4816	0.7552	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-975871	MyD88 cascade initiated on plasma membrane	39	46	3	1	1	1	1	0	3	0	0	29	46	4817	0.75975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3214841	PKMTs methylate histone lysines	21	33	1	0	0	1	1	0	1	0	0	29	33	4830	0.82131	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3247509	Chromatin modifying enzymes	77	100	4	3	2	2	2	1	4	0	0	29	100	4763	0.54844	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-4839726	Chromatin organization	77	100	4	3	2	2	2	1	4	0	0	29	100	4763	0.54844	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5693532	DNA Double-Strand Break Repair	72	90	7	4	2	5	5	4	7	1	1	28	89	4774	0.90129	0.41728	0.41728	1.11	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
R-DRE-5693538	Homology Directed Repair	56	74	5	2	1	4	4	3	5	1	1	28	73	4790	0.9295	0.35809	0.35809	1.35	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
R-DRE-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	35	42	4	3	2	3	3	2	4	1	1	28	41	4822	0.97476	0.2218	0.2218	2.38	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
R-DRE-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	52	69	4	1	1	3	3	2	4	1	1	28	68	4795	0.93765	0.33843	0.33843	1.45	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
R-DRE-5693571	Nonhomologous End-Joining (NHEJ)	27	34	2	1	1	2	2	1	2	1	1	28	33	4830	0.98307	0.18359	0.18359	2.94	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
R-DRE-5693606	DNA Double Strand Break Response	35	42	4	3	2	3	3	2	4	1	1	28	41	4822	0.97476	0.2218	0.2218	2.38	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
R-DRE-5693607	Processing of DNA double-strand break ends	36	50	3	1	1	2	2	1	3	1	1	28	49	4814	0.96513	0.25828	0.25828	2.0	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
R-DRE-69473	G2/M DNA damage checkpoint	44	57	2	1	1	2	2	1	2	1	1	28	56	4807	0.9557	0.28884	0.28884	1.75	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
R-DRE-69481	G2/M Checkpoints	88	107	6	3	2	5	5	4	6	1	1	28	106	4757	0.86846	0.47439	0.47439	0.93	404050	rnf8	ENSDARG00000044949		64.7888	64.7888	64.7888		64.7888		30.9207	30.9207	30.9207		30.9207		135.753	135.753	135.753		135.753						64.7888	30.9207	135.753	0	1	0															1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,1(1)	2.8268096446990967	2.8268096446990967	2.8268096446990967	2.8268096446990967	0.0	2.8268096446990967	64.7888	64.7888	30.9207	30.9207	135.753	135.753	DOWN	0.0	1.0	0.0	
R-DRE-73894	DNA Repair	148	177	12	6	4	8	8	6	12	2	2	27	175	4688	0.91441	0.28267	0.28267	1.13	445170;404050	polr2eb;rnf8	ENSDARG00000026183;ENSDARG00000044949		57.78645	57.78645	50.7841	9.902818338483169	55.628504274385975	9.420846646432917	29.357950000000002	29.357950000000002	27.7952	2.2100622445984817	28.87635029665708	2.1024981751431113	114.2698	114.2698	92.7866	30.3818328031736	107.64922553392627	28.90314432649761					50.7841;64.7888	27.7952;30.9207	92.7866;135.753	1	1	1	445170	ENSDARG00000026183	50.7841	50.7841		27.7952	27.7952		92.7866	92.7866		50.7841	27.7952	92.7866	1	404050	ENSDARG00000044949	64.7888	64.7888		30.9207	30.9207		135.753	135.753		64.7888	30.9207	135.753	0						Linear,2(1)	2.377508501728115	4.8264302015304565	1.9996205568313599	2.8268096446990967	0.5849110133547916	2.4132151007652283	44.06184400000001	71.511056	26.294960000000003	32.42094	72.16272800000002	156.376872	CONFLICT	0.5	0.5	0.0	
R-DRE-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	37	46	5	2	1	5	5	3	5	0	0	29	46	4817	0.75975	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2029482	Regulation of actin dynamics for phagocytic cup formation	32	39	4	2	1	4	4	2	4	0	0	29	39	4824	0.79232	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-376176	Signaling by ROBO receptors	18	18	1	0	0	1	1	1	1	0	0	29	18	4845	0.89834	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-422475	Axon guidance	121	145	9	7	3	8	8	7	9	1	1	28	144	4719	0.78823	0.58318	0.58318	0.69	553656	hrasb	ENSDARG00000005651		41.759	41.759	41.759		41.759		24.7404	24.7404	24.7404		24.7404		70.4846	70.4846	70.4846		70.4846						41.759	24.7404	70.4846	1	0	1	553656	ENSDARG00000005651	41.759	41.759		24.7404	24.7404		70.4846	70.4846		41.759	24.7404	70.4846	0															0						Linear,1(1)	4.171412944793701	4.171412944793701	4.171412944793701	4.171412944793701	0.0	4.171412944793701	41.759	41.759	24.7404	24.7404	70.4846	70.4846	UP	1.0	0.0	0.0	
R-DRE-5663213	RHO GTPases Activate WASPs and WAVEs	23	25	1	1	1	1	1	0	1	0	0	29	25	4838	0.86156	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69231	Cyclin D associated events in G1	29	32	2	0	0	1	1	1	2	0	0	29	32	4831	0.82624	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69236	G1 Phase	29	32	2	0	0	1	1	1	2	0	0	29	32	4831	0.82624	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8878171	Transcriptional regulation by RUNX1	99	134	7	5	4	3	3	3	7	0	0	29	134	4729	0.44584	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	48	54	4	2	1	3	3	3	4	0	0	29	54	4809	0.7241	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9675108	Nervous system development	122	146	9	7	3	8	8	7	9	1	1	28	145	4718	0.78604	0.58573	0.58573	0.68	553656	hrasb	ENSDARG00000005651		41.759	41.759	41.759		41.759		24.7404	24.7404	24.7404		24.7404		70.4846	70.4846	70.4846		70.4846						41.759	24.7404	70.4846	1	0	1	553656	ENSDARG00000005651	41.759	41.759		24.7404	24.7404		70.4846	70.4846		41.759	24.7404	70.4846	0															0						Linear,1(1)	4.171412944793701	4.171412944793701	4.171412944793701	4.171412944793701	0.0	4.171412944793701	41.759	41.759	24.7404	24.7404	70.4846	70.4846	UP	1.0	0.0	0.0	
R-DRE-112315	Transmission across Chemical Synapses	88	133	2	2	0	2	2	2	2	0	0	29	133	4730	0.44858	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-112316	Neuronal System	116	208	4	3	1	4	4	3	4	0	0	29	208	4655	0.2826	1.0	0.63388	0.0																														0	0	0															0															0																							
R-DRE-71291	Metabolism of amino acids and derivatives	130	156	9	4	2	4	4	4	9	0	0	29	156	4707	0.38962	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-191859	snRNP Assembly	25	26	2	1	1	1	1	1	2	1	1	28	25	4838	0.9899	0.14357	0.14357	3.85	337461	nup35	ENSDARG00000012222		84.2679	84.2679	84.2679		84.2679		33.1942	33.1942	33.1942		33.1942		213.925	213.925	213.925		213.925						84.2679	33.1942	213.925	0	1	0															1	337461	ENSDARG00000012222	84.2679	84.2679		33.1942	33.1942		213.925	213.925		84.2679	33.1942	213.925	0						Linear,1(1)	13.28191661834717	13.281916618347168	13.281916618347168	13.281916618347168	0.0	13.281916618347168	84.2679	84.2679	33.1942	33.1942	213.925	213.925	DOWN	0.0	1.0	0.0	
R-DRE-194441	Metabolism of non-coding RNA	25	26	2	1	1	1	1	1	2	1	1	28	25	4838	0.9899	0.14357	0.14357	3.85	337461	nup35	ENSDARG00000012222		84.2679	84.2679	84.2679		84.2679		33.1942	33.1942	33.1942		33.1942		213.925	213.925	213.925		213.925						84.2679	33.1942	213.925	0	1	0															1	337461	ENSDARG00000012222	84.2679	84.2679		33.1942	33.1942		213.925	213.925		84.2679	33.1942	213.925	0						Linear,1(1)	13.28191661834717	13.281916618347168	13.281916618347168	13.281916618347168	0.0	13.281916618347168	84.2679	84.2679	33.1942	33.1942	213.925	213.925	DOWN	0.0	1.0	0.0	
R-DRE-390247	Beta-oxidation of very long chain fatty acids	6	9	1	1	0	1	1	1	1	0	0	29	9	4854	0.94785	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-390918	Peroxisomal lipid metabolism	12	17	2	2	0	2	2	2	2	0	0	29	17	4846	0.90371	1.0	1.0	0.0																														0	0	0															0															0																							
