Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: BPAF_DeSeq_normDataF2
Work Source: BPAF_DeSeq_normDataF2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 04/27/2022 18:44.58
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 838
Total Run Time: 19 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-373752	Netrin-1 signaling	17	19	1	1	1	0	0	0	1	0	0	81	19	4792	0.72773	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-196807	Nicotinate metabolism	13	16	1	1	1	1	1	1	1	1	1	80	15	4796	0.97204	0.23475	0.23475	6.25	559148	ptgis	ENSDARG00000060094		502.326	502.326	502.326		502.326		275.123	275.123	275.123		275.123		917.161	917.161	917.161		917.161		0.0	502.326			502.326	275.123	917.161	1	0	1	559148	ENSDARG00000060094	502.326	502.326		275.123	275.123		917.161	917.161		502.326	275.123	917.161	0															0						Linear,1(1)	10.922719001770018	10.92271900177002	10.92271900177002	10.92271900177002	0.0	10.92271900177002	502.326	502.326	275.123	275.123	917.161	917.161	UP	1.0	0.0	0.0	
R-DRE-197264	Nicotinamide salvaging	9	9	1	1	1	1	1	1	1	1	1	80	8	4803	0.99096	0.13963	0.13963	11.11	559148	ptgis	ENSDARG00000060094		502.326	502.326	502.326		502.326		275.123	275.123	275.123		275.123		917.161	917.161	917.161		917.161		0.0	502.326	0.0	502.326	502.326	275.123	917.161	1	0	1	559148	ENSDARG00000060094	502.326	502.326		275.123	275.123		917.161	917.161		502.326	275.123	917.161	0															0						Linear,1(1)	10.922719001770018	10.92271900177002	10.92271900177002	10.92271900177002	0.0	10.92271900177002	502.326	502.326	275.123	275.123	917.161	917.161	UP	1.0	0.0	0.0	
R-DRE-6794361	Neurexins and neuroligins	12	14	2	2	2	1	1	0	2	0	0	81	14	4797	0.79131	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-6794362	Protein-protein interactions at synapses	29	38	4	3	3	3	3	0	4	0	0	81	38	4773	0.52894	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9013419	RHOT2 GTPase cycle	3	4	1	1	1	1	1	0	1	0	0	81	4	4807	0.93538	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-9715370	Miro GTPase Cycle	4	5	1	1	1	1	1	0	1	0	0	81	5	4806	0.91988	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5687128	MAPK6/MAPK4 signaling	51	56	3	3	2	1	1	1	3	1	1	80	55	4756	0.76293	0.6095	0.6095	1.79	415202	psmd4a	ENSDARG00000101295		550.548	550.548	550.548		550.548		289.061	289.061	289.061		289.061		1048.58	1048.58	1048.58		1048.58						550.548	289.061	1048.58	1	0	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	0															0						Linear,1(1)	1.5122684240341187	1.5122684240341187	1.5122684240341187	1.5122684240341187	0.0	1.5122684240341187	550.548	550.548	289.061	289.061	1048.58	1048.58	UP	1.0	0.0	0.0	
R-DRE-6806834	Signaling by MET	44	47	2	2	1	1	1	1	2	0	0	81	47	4764	0.45454	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8854214	TBC/RABGAPs	25	28	1	1	0	1	1	0	1	0	0	81	28	4783	0.62575	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8856828	Clathrin-mediated endocytosis	78	84	4	4	4	2	2	1	4	1	1	80	83	4728	0.59274	0.75698	1.0	1.19	406769	syt11a	ENSDARG00000057913		6.83599	6.83599	6.83599		6.83599		1.47531	1.47531	1.47531		1.47531		31.6752	31.6752	31.6752		31.6752						6.83599	1.47531	31.6752	0	1	0															1	406769	ENSDARG00000057913	6.83599	6.83599		1.47531	1.47531		31.6752	31.6752		6.83599	1.47531	31.6752	0						Exp 5,1(1)	1.7998459339141846	1.7998459339141846	1.7998459339141846	1.7998459339141846	0.0	1.7998459339141846	6.83599	6.83599	1.47531	1.47531	31.6752	31.6752	DOWN	0.0	1.0	0.0	
R-DRE-5576892	Phase 0 - rapid depolarisation	15	18	4	3	2	3	3	3	4	2	2	79	16	4795	0.99702	0.034901	0.034901	11.11	777666;567239	scn2b;scn4bb	ENSDARG00000101713;ENSDARG00000060319		310.19421	310.19421	2.06242	435.7641564162984	277.30645214328024	433.2749597928822	152.61084400000001	152.61084400000001	0.450688	215.18695626800587	136.37036986401844	213.95775318404728	631.953985	631.953985	9.43797	880.3705912074531	565.5111296125369	875.3416885987333	0.0	2.06242	0.5	310.19421	2.06242;618.326	0.450688;304.771	9.43797;1254.47	0	2	0															2	777666;567239	ENSDARG00000101713;ENSDARG00000060319	310.19421	310.19421	435.7641564162984	152.61084400000001	152.61084400000001	215.18695626800587	631.953985	631.953985	880.3705912074531	2.06242;618.326	0.450688;304.771	9.43797;1254.47	0						Hill,1(0.5);Linear,1(0.5)	2.040863790386031	4.0881253480911255	1.9297508001327515	2.158374547958374	0.1616614024277809	2.0440626740455627	-293.7440984	914.1325184	-145.62306175999996	450.84474976	-588.1774044	1852.0853744	DOWN	0.0	1.0	0.0	
R-DRE-5576893	Phase 2 - plateau phase	5	6	1	1	0	1	1	1	1	0	0	81	6	4805	0.90463	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2454202	Fc epsilon receptor (FCERI) signaling	38	43	2	2	1	1	1	1	2	0	0	81	43	4768	0.48623	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2871796	FCERI mediated MAPK activation	20	24	2	2	1	1	1	1	2	0	0	81	24	4787	0.66921	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2871809	FCERI mediated Ca+2 mobilization	18	22	2	2	1	1	1	1	2	0	0	81	22	4789	0.69204	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2871837	FCERI mediated NF-kB activation	23	26	1	1	1	0	0	0	1	0	0	81	26	4785	0.64712	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-3214847	HATs acetylate histones	22	34	1	1	1	0	0	0	1	0	0	81	34	4777	0.56574	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1474290	Collagen formation	28	34	5	5	4	4	4	3	5	2	2	79	32	4779	0.9819	0.10816	0.10816	5.88	373132;100003675	p4ha2;p4ha1b	ENSDARG00000010085;ENSDARG00000071082		521.6395	521.6395	408.236	160.3767677205774	514.7786469863541	160.08299415100385	278.6465	278.6465	247.944	43.4198918987595	276.7890146520922	43.340356584418885	987.897	987.897	672.154	446.52803282436844	968.7947120363343	445.71009556336753	0.5	521.6395			635.043;408.236	309.349;247.944	1303.64;672.154	2	0	2	373132;100003675	ENSDARG00000010085;ENSDARG00000071082	521.6395	521.6395	160.3767677205774	278.6465	278.6465	43.4198918987595	987.897	987.897	446.52803282436844	635.043;408.236	309.349;247.944	1303.64;672.154	0															0						Linear,2(1)	2.2382197013015386	4.506937146186829	1.991756558418274	2.5151805877685547	0.37011668058957004	2.2534685730934143	299.36864	743.91036	218.4696	338.8234	369.0407200000001	1606.75328	UP	1.0	0.0	0.0	
R-DRE-1650814	Collagen biosynthesis and modifying enzymes	24	30	5	5	4	4	4	3	5	2	2	79	28	4783	0.98713	0.087442	0.087442	6.67	373132;100003675	p4ha2;p4ha1b	ENSDARG00000010085;ENSDARG00000071082		521.6395	521.6395	408.236	160.3767677205774	514.7786469863541	160.08299415100385	278.6465	278.6465	247.944	43.4198918987595	276.7890146520922	43.340356584418885	987.897	987.897	672.154	446.52803282436844	968.7947120363343	445.71009556336753	0.5	521.6395			635.043;408.236	309.349;247.944	1303.64;672.154	2	0	2	373132;100003675	ENSDARG00000010085;ENSDARG00000071082	521.6395	521.6395	160.3767677205774	278.6465	278.6465	43.4198918987595	987.897	987.897	446.52803282436844	635.043;408.236	309.349;247.944	1303.64;672.154	0															0						Linear,2(1)	2.2382197013015386	4.506937146186829	1.991756558418274	2.5151805877685547	0.37011668058957004	2.2534685730934143	299.36864	743.91036	218.4696	338.8234	369.0407200000001	1606.75328	UP	1.0	0.0	0.0	
R-DRE-450385	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	12	12	1	1	1	1	1	1	1	1	1	80	11	4800	0.98395	0.18175	0.18175	8.33	561280	zfp36l1a	ENSDARG00000016154		713.922	713.922	713.922		713.922		319.795	319.795	319.795		319.795		1593.78	1593.78	1593.78		1593.78		0.0	713.922			713.922	319.795	1593.78	1	0	1	561280	ENSDARG00000016154	713.922	713.922		319.795	319.795		1593.78	1593.78		713.922	319.795	1593.78	0															0						Linear,1(1)	3.6584990024566646	3.658499002456665	3.658499002456665	3.658499002456665	0.0	3.658499002456665	713.922	713.922	319.795	319.795	1593.78	1593.78	UP	1.0	0.0	0.0	
R-DRE-450513	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	12	12	1	1	1	1	1	0	1	0	0	81	12	4799	0.81825	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	57	60	6	6	5	5	5	4	6	4	4	77	56	4755	0.99706	0.016862	0.016862	6.67	561280;415202;334571;100126123	zfp36l1a;psmd4a;prkcda;hsp70.1	ENSDARG00000016154;ENSDARG00000101295;ENSDARG00000009208;ENSDARG00000092362		548.33725	602.0575	275.312	194.1127544072859	517.7477802456993	207.23004603587304	275.8415	299.561	184.449	62.26349540193405	265.61168960435987	67.6895540710825	1107.73175	1213.105	410.937	515.7873656966117	1028.9322082242584	541.0902841456085	2.0	653.567			713.922;550.548;653.567;275.312	319.795;289.061;310.061;184.449	1593.78;1048.58;1377.63;410.937	3	1	3	561280;415202;100126123	ENSDARG00000016154;ENSDARG00000101295;ENSDARG00000092362	513.2606666666667	550.548	221.6696685280447	264.435	289.061	70.95396279278548	1017.7656666666666	1048.58	592.0232537800638	713.922;550.548;275.312	319.795;289.061;184.449	1593.78;1048.58;410.937	1	334571	ENSDARG00000009208	653.567	653.567		310.061	310.061		1377.63	1377.63		653.567	310.061	1377.63	0						Linear,4(1)	2.419860405947721	10.196861147880554	1.5122684240341187	3.658499002456665	0.920837754733216	2.5130468606948853	358.1067506808597	738.5677493191404	214.8232745061046	336.8597254938954	602.2601316173207	1613.2033683826792	UP	0.75	0.25	0.0	
R-DRE-499943	Interconversion of nucleotide di- and triphosphates	13	14	2	1	0	1	1	1	2	0	0	81	14	4797	0.79131	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8932339	ROS sensing by NFE2L2	36	39	2	2	1	1	1	1	2	1	1	80	38	4773	0.86434	0.47989	0.47989	2.56	415202	psmd4a	ENSDARG00000101295		550.548	550.548	550.548		550.548		289.061	289.061	289.061		289.061		1048.58	1048.58	1048.58		1048.58						550.548	289.061	1048.58	1	0	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	0															0						Linear,1(1)	1.5122684240341187	1.5122684240341187	1.5122684240341187	1.5122684240341187	0.0	1.5122684240341187	550.548	550.548	289.061	289.061	1048.58	1048.58	UP	1.0	0.0	0.0	
R-DRE-8951664	Neddylation	128	144	9	9	4	8	8	8	9	4	4	77	140	4671	0.91079	0.21491	0.30204	2.78	797939;559776;492328;415202	fbxl16;zgc:175088;ankrd9;psmd4a	ENSDARG00000060915;ENSDARG00000099306;ENSDARG00000028804;ENSDARG00000101295		563.7257500000001	530.2595	509.582	82.97435391081139	552.8806721524879	74.79128238011297	290.54475	284.104	278.198	17.521577675825206	288.37940062532795	15.789146228428487	1099.6909999999998	991.7104999999999	930.243	262.70425628197813	1064.8527396649372	236.58449905245087					509.582;684.802;509.971;550.548	279.147;315.773;278.198;289.061	930.243;1485.1;934.841;1048.58	3	1	3	559776;492328;415202	ENSDARG00000099306;ENSDARG00000028804;ENSDARG00000101295	581.7736666666666	550.548	91.50273949086653	294.344	289.061	19.336564405291274	1156.1736666666666	1048.58	290.47984370750004	684.802;509.971;550.548	315.773;278.198;289.061	1485.1;934.841;1048.58	1	797939	ENSDARG00000060915	509.582	509.582		279.147	279.147		930.243	930.243		509.582	279.147	930.243	0						Linear,4(1)	1.9113657942948892	7.87165379524231	1.5122684240341187	2.713371992111206	0.561761603892696	1.8230066895484924	482.4108831674044	645.0406168325958	273.37360387769064	307.7158961223094	842.2408288436626	1357.1411711563374	UP	0.75	0.25	0.0	
R-DRE-9707587	Regulation of HMOX1 expression and activity	42	45	2	2	1	1	1	1	2	1	1	80	44	4767	0.8296	0.52988	0.52988	2.22	415202	psmd4a	ENSDARG00000101295		550.548	550.548	550.548		550.548		289.061	289.061	289.061		289.061		1048.58	1048.58	1048.58		1048.58						550.548	289.061	1048.58	1	0	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	0															0						Linear,1(1)	1.5122684240341187	1.5122684240341187	1.5122684240341187	1.5122684240341187	0.0	1.5122684240341187	550.548	550.548	289.061	289.061	1048.58	1048.58	UP	1.0	0.0	0.0	
R-DRE-189085	Digestion of dietary carbohydrate	5	5	1	1	0	1	1	1	1	0	0	81	5	4806	0.91988	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8935690	Digestion	6	6	1	1	0	1	1	1	1	0	0	81	6	4805	0.90463	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8963743	Digestion and absorption	6	6	1	1	0	1	1	1	1	0	0	81	6	4805	0.90463	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-157579	Telomere Maintenance	39	45	3	3	1	1	1	1	3	1	1	80	44	4767	0.8296	0.52988	0.52988	2.22	561006	daxx	ENSDARG00000000729		5.38745	5.38745	5.38745		5.38745		1.0293	1.0293	1.0293		1.0293		28.1984	28.1984	28.1984		28.1984						5.38745	1.0293	28.1984	1	0	1	561006	ENSDARG00000000729	5.38745	5.38745		1.0293	1.0293		28.1984	28.1984		5.38745	1.0293	28.1984	0															0						Hill,1(1)	2.401928663253784	2.401928663253784	2.401928663253784	2.401928663253784	0.0	2.401928663253784	5.38745	5.38745	1.0293	1.0293	28.1984	28.1984	UP	1.0	0.0	0.0	
R-DRE-171319	Telomere Extension By Telomerase	12	13	2	2	0	0	0	0	2	0	0	81	13	4798	0.80467	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-180786	Extension of Telomeres	27	28	2	2	0	0	0	0	2	0	0	81	28	4783	0.62575	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-73886	Chromosome Maintenance	56	63	4	4	2	2	2	2	4	2	2	79	61	4750	0.91435	0.28029	0.28029	3.17	561006;368727	daxx;mis18bp1	ENSDARG00000000729;ENSDARG00000042563		264.998725	264.998725	5.38745	367.1457860499713	223.95020969850037	362.5273327589747	141.21965	141.21965	1.0293	198.25909428383105	119.0534103900386	195.76512485463942	503.0932	503.0932	28.1984	671.6026668604585	428.00506500123083	663.1543456080893					5.38745;524.61	1.0293;281.41	28.1984;977.988	2	0	2	561006;368727	ENSDARG00000000729;ENSDARG00000042563	264.998725	264.998725	367.1457860499713	141.21965	141.21965	198.25909428383105	503.0932	503.0932	671.6026668604585	5.38745;524.61	1.0293;281.41	28.1984;977.988	0															0						Hill,1(0.5);Linear,1(0.5)	2.904261671902202	5.913579940795898	2.401928663253784	3.5116512775421143	0.7846923857993416	2.956789970397949	-243.83937399999996	773.836824	-133.55343599999995	415.99273600000004	-427.700608	1433.8870080000002	UP	1.0	0.0	0.0	
R-DRE-210991	Basigin interactions	17	19	1	1	1	0	0	0	1	0	0	81	19	4792	0.72773	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-373080	Class B/2 (Secretin family receptors)	32	38	3	3	2	1	1	1	3	1	1	80	37	4774	0.86996	0.47106	0.47106	2.63	795653	vip	ENSDARG00000078247		588.44	588.44	588.44		588.44		298.967	298.967	298.967		298.967		1158.19	1158.19	1158.19		1158.19						588.44	298.967	1158.19	0	1	0															1	795653	ENSDARG00000078247	588.44	588.44		298.967	298.967		1158.19	1158.19		588.44	298.967	1158.19	0						Linear,1(1)	1.9779893159866333	1.9779893159866333	1.9779893159866333	1.9779893159866333	0.0	1.9779893159866333	588.44	588.44	298.967	298.967	1158.19	1158.19	DOWN	0.0	1.0	0.0	
R-DRE-392518	Signal amplification	20	24	2	2	1	0	0	0	2	0	0	81	24	4787	0.66921	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-418592	ADP signalling through P2Y purinoceptor 1	17	19	2	2	1	0	0	0	2	0	0	81	19	4792	0.72773	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-212676	Dopamine Neurotransmitter Release Cycle	13	14	5	5	5	4	4	1	5	1	1	80	13	4798	0.97834	0.20869	0.20869	7.14	570672	syn1	ENSDARG00000060368		2.24999	2.24999	2.24999		2.24999		0.40158	0.40158	0.40158		0.40158		12.6063	12.6063	12.6063		12.6063		0.0	2.24999			2.24999	0.40158	12.6063	0	1	0															1	570672	ENSDARG00000060368	2.24999	2.24999		0.40158	0.40158		12.6063	12.6063		2.24999	0.40158	12.6063	0						Hill,1(1)	1.8663358688354492	1.8663358688354492	1.8663358688354492	1.8663358688354492	0.0	1.8663358688354492	2.24999	2.24999	0.40158	0.40158	12.6063	12.6063	DOWN	0.0	1.0	0.0	
R-DRE-72187	mRNA 3'-end processing	35	36	1	0	0	0	0	0	1	0	0	81	36	4775	0.54703	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-72203	Processing of Capped Intron-Containing Pre-mRNA	153	157	6	5	4	2	2	2	6	2	2	79	155	4656	0.51488	0.7401	1.0	1.27	566017;192318	lsm8;sf3b4	ENSDARG00000091656;ENSDARG00000018574		688.162	688.162	550.345	194.90267052557294	725.2773078291958	187.70178163109742	309.07500000000005	309.07500000000005	288.504	29.09178719157658	314.61494788273137	28.01695980853853	1559.725	1559.725	1049.83	721.1004243862291	1697.0441252571727	694.4585932416779					550.345;825.979	288.504;329.646	1049.83;2069.62	2	0	2	566017;192318	ENSDARG00000091656;ENSDARG00000018574	688.162	688.162	194.90267052557294	309.07500000000005	309.07500000000005	29.09178719157658	1559.725	1559.725	721.1004243862291	550.345;825.979	288.504;329.646	1049.83;2069.62	0															0						Linear,2(1)	1.884833852470927	3.786512017250061	1.714875340461731	2.07163667678833	0.25226836018171284	1.8932560086250305	418.04068000000007	958.28332	268.75584000000003	349.39416000000006	560.3308000000001	2559.1191999999996	UP	1.0	0.0	0.0	
R-DRE-1502540	Signaling by Activin	4	7	2	1	1	2	2	1	2	1	1	80	6	4805	0.99461	0.11037	0.11037	14.29	100004116	fsta	ENSDARG00000052846		17.6852	17.6852	17.6852		17.6852		3.64084	3.64084	3.64084		3.64084		85.905	85.905	85.905		85.905		0.0	17.6852	0.0	17.6852	17.6852	3.64084	85.905	0	1	0															1	100004116	ENSDARG00000052846	17.6852	17.6852		3.64084	3.64084		85.905	85.905		17.6852	3.64084	85.905	0						Hill,1(1)	1.7963159084320068	1.7963159084320068	1.7963159084320068	1.7963159084320068	0.0	1.7963159084320068	17.6852	17.6852	3.64084	3.64084	85.905	85.905	DOWN	0.0	1.0	0.0	
R-DRE-2473224	Antagonism of Activin by Follistatin	2	3	1	1	1	1	1	1	1	1	1	80	2	4809	0.9992	0.048865	0.048865	33.33	100004116	fsta	ENSDARG00000052846		17.6852	17.6852	17.6852		17.6852		3.64084	3.64084	3.64084		3.64084		85.905	85.905	85.905		85.905		0.0	17.6852	0.0	17.6852	17.6852	3.64084	85.905	0	1	0															1	100004116	ENSDARG00000052846	17.6852	17.6852		3.64084	3.64084		85.905	85.905		17.6852	3.64084	85.905	0						Hill,1(1)	1.7963159084320068	1.7963159084320068	1.7963159084320068	1.7963159084320068	0.0	1.7963159084320068	17.6852	17.6852	3.64084	3.64084	85.905	85.905	DOWN	0.0	1.0	0.0	
R-DRE-9006936	Signaling by TGFB family members	47	55	3	2	2	3	3	2	3	2	2	79	53	4758	0.93793	0.23091	0.23091	3.64	445564;100004116	smad9;fsta	ENSDARG00000021938;ENSDARG00000052846		42.897149999999996	42.897149999999996	17.6852	35.65508162387235	31.457404513067786	31.7734054201533	11.980220000000001	11.980220000000001	3.64084	11.793664297782945	8.196284813756462	10.50971867280072	157.0995	157.0995	85.905	100.68422746637134	124.79549495202095	89.72299691952051					68.1091;17.6852	20.3196;3.64084	228.294;85.905	0	2	0															2	445564;100004116	ENSDARG00000021938;ENSDARG00000052846	42.897149999999996	42.897149999999996	35.65508162387235	11.980220000000001	11.980220000000001	11.793664297782945	157.0995	157.0995	100.68422746637134	68.1091;17.6852	20.3196;3.64084	228.294;85.905	0						Exp 3,1(0.5);Hill,1(0.5)	3.5119889497075505	8.662628412246704	1.7963159084320068	6.866312503814697	3.585028973187809	4.331314206123352	-6.518272000000003	92.31257199999999	-4.364964799999997	28.3254048	17.558279999999996	296.64072	DOWN	0.0	1.0	0.0	
R-DRE-159418	Recycling of bile acids and salts	5	6	1	1	0	0	0	0	1	0	0	81	6	4805	0.90463	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-192105	Synthesis of bile acids and bile salts	17	20	2	1	1	2	2	1	2	1	1	80	19	4792	0.95757	0.28436	0.28436	5.0	559148	ptgis	ENSDARG00000060094		502.326	502.326	502.326		502.326		275.123	275.123	275.123		275.123		917.161	917.161	917.161		917.161		0.0	502.326			502.326	275.123	917.161	1	0	1	559148	ENSDARG00000060094	502.326	502.326		275.123	275.123		917.161	917.161		502.326	275.123	917.161	0															0						Linear,1(1)	10.922719001770018	10.92271900177002	10.92271900177002	10.92271900177002	0.0	10.92271900177002	502.326	502.326	275.123	275.123	917.161	917.161	UP	1.0	0.0	0.0	
R-DRE-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	12	13	2	1	1	2	2	1	2	1	1	80	12	4799	0.98123	0.19533	0.19533	7.69	559148	ptgis	ENSDARG00000060094		502.326	502.326	502.326		502.326		275.123	275.123	275.123		275.123		917.161	917.161	917.161		917.161		0.0	502.326			502.326	275.123	917.161	1	0	1	559148	ENSDARG00000060094	502.326	502.326		275.123	275.123		917.161	917.161		502.326	275.123	917.161	0															0						Linear,1(1)	10.922719001770018	10.92271900177002	10.92271900177002	10.92271900177002	0.0	10.92271900177002	502.326	502.326	275.123	275.123	917.161	917.161	UP	1.0	0.0	0.0	
R-DRE-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	5	6	1	1	1	1	1	1	1	1	1	80	5	4806	0.99611	0.09537	0.09537	16.67	559148	ptgis	ENSDARG00000060094		502.326	502.326	502.326		502.326		275.123	275.123	275.123		275.123		917.161	917.161	917.161		917.161		0.0	502.326	0.0	502.326	502.326	275.123	917.161	1	0	1	559148	ENSDARG00000060094	502.326	502.326		275.123	275.123		917.161	917.161		502.326	275.123	917.161	0															0						Linear,1(1)	10.922719001770018	10.92271900177002	10.92271900177002	10.92271900177002	0.0	10.92271900177002	502.326	502.326	275.123	275.123	917.161	917.161	UP	1.0	0.0	0.0	
R-DRE-194068	Bile acid and bile salt metabolism	18	21	3	2	1	2	2	1	3	1	1	80	20	4791	0.9536	0.29626	0.29626	4.76	559148	ptgis	ENSDARG00000060094		502.326	502.326	502.326		502.326		275.123	275.123	275.123		275.123		917.161	917.161	917.161		917.161						502.326	275.123	917.161	1	0	1	559148	ENSDARG00000060094	502.326	502.326		275.123	275.123		917.161	917.161		502.326	275.123	917.161	0															0						Linear,1(1)	10.922719001770018	10.92271900177002	10.92271900177002	10.92271900177002	0.0	10.92271900177002	502.326	502.326	275.123	275.123	917.161	917.161	UP	1.0	0.0	0.0	
R-DRE-8957322	Metabolism of steroids	51	62	4	2	1	2	2	1	4	1	1	80	61	4750	0.72589	0.64716	1.0	1.61	559148	ptgis	ENSDARG00000060094		502.326	502.326	502.326		502.326		275.123	275.123	275.123		275.123		917.161	917.161	917.161		917.161						502.326	275.123	917.161	1	0	1	559148	ENSDARG00000060094	502.326	502.326		275.123	275.123		917.161	917.161		502.326	275.123	917.161	0															0						Linear,1(1)	10.922719001770018	10.92271900177002	10.92271900177002	10.92271900177002	0.0	10.92271900177002	502.326	502.326	275.123	275.123	917.161	917.161	UP	1.0	0.0	0.0	
R-DRE-5607761	Dectin-1 mediated noncanonical NF-kB signaling	37	40	2	2	1	1	1	1	2	1	1	80	39	4772	0.85867	0.48857	0.48857	2.5	415202	psmd4a	ENSDARG00000101295		550.548	550.548	550.548		550.548		289.061	289.061	289.061		289.061		1048.58	1048.58	1048.58		1048.58						550.548	289.061	1048.58	1	0	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	0															0						Linear,1(1)	1.5122684240341187	1.5122684240341187	1.5122684240341187	1.5122684240341187	0.0	1.5122684240341187	550.548	550.548	289.061	289.061	1048.58	1048.58	UP	1.0	0.0	0.0	
